Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
2.946776	2.945709	1.297243	1.648467	0.006084	2.294173	18.660000	2.282616	19.810000	
2.318185	2.314092	1.200903	1.113189	0.009071	1.742717	40.720000	1.726561	41.030000	
2.041270	2.034108	1.187744	0.846364	0.009512	0.930910	68.700000	0.919092	68.860000	
1.850321	1.839799	1.178209	0.661589	0.010044	0.700049	75.860000	0.693525	75.780000	
1.711993	1.698272	1.170569	0.527702	0.010166	0.625991	78.940000	0.625869	78.960000	
1.651725	1.633973	1.165944	0.468029	0.010754	0.594857	80.980000	0.599756	80.580000	
1.623932	1.602547	1.165331	0.437216	0.010964	0.582631	81.200000	0.591378	81.540000	
1.573517	1.550143	1.162829	0.387315	0.010385	0.579939	82.040000	0.585165	82.330000	
1.566474	1.539593	1.161259	0.378334	0.010540	0.574589	82.440000	0.577381	82.720000	
1.505429	1.477409	1.158321	0.319088	0.009825	0.568515	82.780000	0.568229	83.280000	
1.508870	1.478111	1.158097	0.320015	0.009751	0.571138	82.720000	0.569998	83.210000	
1.513163	1.478966	1.157429	0.321537	0.009919	0.565013	83.100000	0.560138	83.190000	
1.518564	1.481042	1.158999	0.322043	0.010001	0.556944	83.100000	0.553436	83.450000	
1.512603	1.473175	1.159249	0.313926	0.009742	0.549873	83.420000	0.552981	83.540000	
1.503576	1.462466	1.159708	0.302758	0.009456	0.537894	83.580000	0.534286	83.810000	
1.492165	1.448199	1.156981	0.291217	0.009454	0.531930	84.000000	0.533672	84.020000	
1.497365	1.449750	1.158948	0.290802	0.009620	0.513784	84.420000	0.521260	84.510000	
1.478322	1.430843	1.155714	0.275129	0.009049	0.512500	84.160000	0.521473	84.560000	
1.468705	1.420652	1.155517	0.265136	0.008655	0.504412	84.220000	0.511505	84.770000	
1.489177	1.435296	1.158273	0.277022	0.009208	0.503169	85.020000	0.512601	84.790000	
