Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.282979	3.268681	1.222991	2.045689	0.005542	2.352962	10.840000	2.350408	10.880000	
3.057203	2.997618	1.211440	1.786178	0.008054	2.282860	18.860000	2.279196	19.400000	
2.870329	2.749889	1.203211	1.546678	0.009900	1.950825	25.360000	1.946603	25.780000	
2.808035	2.627718	1.198149	1.429569	0.010606	1.357542	51.800000	1.359583	51.970000	
2.806912	2.555805	1.194374	1.361431	0.011483	1.045785	63.360000	1.042278	63.730000	
2.766219	2.456775	1.191809	1.264966	0.011598	0.968739	66.220000	0.965409	65.570000	
2.758863	2.387482	1.189297	1.198186	0.011778	0.904241	68.820000	0.899865	68.040000	
2.765440	2.331009	1.185941	1.145067	0.011945	0.841902	70.800000	0.839954	70.180000	
2.787794	2.286431	1.185582	1.100849	0.012166	0.801259	72.480000	0.807243	71.930000	
2.805607	2.240560	1.183445	1.057115	0.012261	0.746484	74.240000	0.752493	73.890000	
2.795036	2.181880	1.182736	0.999144	0.012050	0.728671	75.020000	0.732681	74.860000	
2.838421	2.156102	1.182668	0.973434	0.012235	0.695195	76.560000	0.700702	76.290000	
2.903773	2.147738	1.181255	0.966483	0.012473	0.667030	77.600000	0.667987	77.430000	
2.917466	2.114505	1.180938	0.933567	0.012268	0.650470	78.340000	0.649007	78.130000	
2.970417	2.097774	1.180611	0.917163	0.012404	0.632528	79.160000	0.639363	78.410000	
2.954387	2.057164	1.178079	0.879085	0.011935	0.623208	79.140000	0.631326	78.650000	
3.067048	2.072755	1.178836	0.893919	0.012426	0.589117	80.540000	0.595048	80.180000	
3.083448	2.044796	1.180553	0.864243	0.012240	0.589953	80.340000	0.600085	80.040000	
3.151841	2.037016	1.181122	0.855894	0.012423	0.572122	81.080000	0.578904	80.520000	
3.222794	2.046097	1.180142	0.865955	0.012440	0.583492	80.540000	0.589578	80.110000	
