Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.045241	4.031366	1.909079	2.122287	0.004841	2.231328	16.180000	2.230394	15.750000	
3.754042	3.685686	1.851493	1.834193	0.008949	2.043429	25.960000	2.038444	26.610000	
3.598646	3.462117	1.808613	1.653504	0.010872	1.798008	37.140000	1.785539	38.350000	
3.553181	3.354855	1.782325	1.572530	0.011346	1.675517	42.220000	1.658494	42.720000	
3.571362	3.309674	1.769202	1.540471	0.011630	1.624560	45.600000	1.601918	46.470000	
3.602738	3.285778	1.759890	1.525888	0.011515	1.559540	49.000000	1.533504	49.660000	
3.625656	3.261389	1.751477	1.509912	0.011215	1.531685	50.600000	1.512987	51.670000	
3.693406	3.267694	1.752756	1.514938	0.011351	1.492351	52.580000	1.480703	53.170000	
3.705592	3.231660	1.744879	1.486781	0.011156	1.452899	54.780000	1.440273	55.490000	
3.764206	3.240982	1.747522	1.493460	0.011018	1.438957	55.740000	1.428280	56.550000	
3.815579	3.253834	1.747580	1.506254	0.010706	1.426986	57.420000	1.415843	57.530000	
3.852897	3.245339	1.747696	1.497643	0.010571	1.426505	57.860000	1.409625	57.900000	
3.869199	3.234993	1.742740	1.492253	0.010142	1.418996	58.740000	1.403266	58.750000	
3.959285	3.259327	1.748154	1.511173	0.010376	1.412266	59.020000	1.403457	59.120000	
3.965869	3.231687	1.742821	1.488867	0.010126	1.417565	59.320000	1.403608	59.760000	
4.006997	3.227000	1.742652	1.484348	0.010065	1.392594	60.280000	1.387104	60.770000	
4.095139	3.248269	1.746714	1.501555	0.010270	1.382793	60.800000	1.383809	60.800000	
4.101114	3.237018	1.744909	1.492109	0.009879	1.381552	61.660000	1.380299	61.420000	
4.130030	3.249080	1.743165	1.505915	0.009520	1.409084	61.800000	1.398698	61.390000	
4.218722	3.234692	1.743582	1.491111	0.010092	1.378201	62.180000	1.370663	62.320000	
