Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.118690	4.112158	1.929511	2.182647	0.004477	2.265517	11.500000	2.263916	11.430000	
3.938883	3.910309	1.910185	2.000124	0.007043	2.140649	20.880000	2.136884	21.770000	
3.761998	3.698899	1.887642	1.811257	0.009478	1.870983	35.200000	1.866514	35.630000	
3.640148	3.541081	1.868130	1.672951	0.010672	1.696198	41.320000	1.688889	41.670000	
3.586136	3.455122	1.854894	1.600228	0.010979	1.619368	45.000000	1.606194	45.240000	
3.573955	3.409099	1.847581	1.561518	0.011307	1.602471	45.920000	1.583932	46.880000	
3.606570	3.416013	1.845706	1.570307	0.011060	1.566496	47.800000	1.544300	48.290000	
3.606356	3.382170	1.839614	1.542556	0.011272	1.526158	49.400000	1.504463	49.870000	
3.617242	3.353879	1.834516	1.519363	0.011688	1.480568	50.880000	1.456883	51.920000	
3.637461	3.346930	1.831192	1.515738	0.011539	1.448865	52.380000	1.427596	53.070000	
3.654512	3.327018	1.828284	1.498734	0.011770	1.410607	54.160000	1.389765	54.810000	
3.682028	3.319568	1.827273	1.492295	0.011891	1.397811	55.160000	1.382855	55.840000	
3.696560	3.301285	1.824324	1.476961	0.011940	1.368763	56.800000	1.352579	57.060000	
3.721650	3.306349	1.821866	1.484483	0.011609	1.331077	58.440000	1.319944	58.560000	
3.739005	3.284413	1.820476	1.463938	0.011829	1.327272	58.980000	1.312016	59.050000	
3.757462	3.281929	1.818456	1.463473	0.011579	1.287048	59.860000	1.270036	60.490000	
3.789567	3.277387	1.817521	1.459865	0.011714	1.287444	60.260000	1.274025	60.760000	
3.834537	3.299019	1.820223	1.478796	0.011549	1.281776	60.900000	1.270097	61.000000	
3.825451	3.263195	1.816639	1.446556	0.011473	1.245504	62.200000	1.237269	62.570000	
3.861072	3.273695	1.816233	1.457462	0.011369	1.232907	62.380000	1.221329	62.990000	
