Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.917407	3.916625	1.887880	2.028745	0.005840	2.369049	11.960000	2.364497	12.070000	
3.637647	3.634352	1.842566	1.791786	0.008683	2.285470	18.120000	2.272999	19.040000	
3.419328	3.412786	1.802390	1.610397	0.010434	1.870708	30.760000	1.859719	30.950000	
3.282249	3.272006	1.770976	1.501030	0.011693	1.351702	51.180000	1.344059	51.280000	
3.181005	3.167147	1.745831	1.421316	0.012306	1.087685	62.220000	1.089541	61.110000	
3.077572	3.059708	1.719949	1.339758	0.012987	0.985099	65.800000	0.990629	64.750000	
3.002325	2.980498	1.696091	1.284407	0.013433	0.908238	69.240000	0.915915	67.140000	
2.942568	2.916129	1.680697	1.235432	0.014098	0.885880	70.100000	0.896940	68.490000	
2.897015	2.865252	1.665389	1.199863	0.014947	0.864557	71.100000	0.876868	69.700000	
2.840117	2.804024	1.646424	1.157600	0.015194	0.838734	72.080000	0.832132	71.830000	
2.772428	2.730079	1.621878	1.108201	0.016142	0.838477	72.620000	0.828098	72.650000	
2.761259	2.714243	1.613673	1.100570	0.016353	0.803671	73.520000	0.806810	73.390000	
2.673381	2.621599	1.579837	1.041763	0.016563	0.804045	74.500000	0.801859	74.320000	
2.672938	2.615259	1.579317	1.035941	0.017096	0.781288	74.740000	0.776631	75.200000	
2.670653	2.607015	1.579532	1.027483	0.017564	0.756527	76.260000	0.762137	75.930000	
2.579843	2.512946	1.538655	0.974291	0.017258	0.733471	77.120000	0.739769	77.000000	
2.554935	2.482190	1.531133	0.951058	0.017640	0.740289	77.560000	0.753303	77.310000	
2.579452	2.500442	1.531991	0.968452	0.018065	0.769476	77.420000	0.781136	77.230000	
2.518625	2.433518	1.509793	0.923725	0.018406	0.742622	78.020000	0.752926	77.650000	
2.489983	2.399959	1.492673	0.907286	0.018471	0.741289	78.900000	0.752860	78.520000	
