Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.381147	3.375565	1.225545	2.150021	0.004461	2.279584	11.900000	2.278534	11.880000	
3.251205	3.228164	1.221182	2.006981	0.006865	2.198231	16.800000	2.194076	17.510000	
3.153920	3.106753	1.218226	1.888527	0.008537	2.026359	22.700000	2.022634	23.800000	
3.057785	2.983324	1.214781	1.768543	0.009642	1.856873	31.600000	1.845973	32.100000	
3.000482	2.897828	1.213426	1.684402	0.010362	1.765021	37.740000	1.744047	37.920000	
2.991035	2.863632	1.212088	1.651544	0.010528	1.721530	41.240000	1.696667	41.310000	
2.976264	2.826336	1.212128	1.614208	0.010493	1.692984	42.740000	1.662851	43.170000	
2.996401	2.826150	1.211651	1.614499	0.010323	1.700769	42.840000	1.669241	43.720000	
2.984994	2.788855	1.209981	1.578874	0.010482	1.697737	43.220000	1.668366	44.350000	
3.009073	2.793594	1.210002	1.583593	0.010313	1.673721	44.900000	1.646511	45.210000	
3.028124	2.784695	1.208941	1.575754	0.010542	1.663208	45.720000	1.631534	46.410000	
3.053603	2.788169	1.208076	1.580093	0.010495	1.642997	46.620000	1.613638	47.210000	
3.055068	2.772582	1.208094	1.564488	0.010275	1.636544	47.760000	1.603219	47.920000	
3.096039	2.788219	1.208530	1.579689	0.010361	1.615928	48.800000	1.579025	48.950000	
3.119231	2.785468	1.208110	1.577358	0.010468	1.589070	49.880000	1.558475	49.900000	
3.112353	2.772583	1.207503	1.565079	0.009967	1.576239	50.320000	1.553109	51.030000	
3.142244	2.778221	1.206238	1.571983	0.010034	1.572998	50.800000	1.547828	51.380000	
3.163018	2.776086	1.207171	1.568915	0.010049	1.588430	51.020000	1.564898	51.810000	
3.178339	2.778069	1.206013	1.572056	0.009831	1.572477	51.740000	1.552215	52.090000	
3.216022	2.786116	1.206120	1.579996	0.010022	1.560004	51.780000	1.540048	52.400000	
