Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.094994	4.086626	1.936759	2.149867	0.004799	2.231682	16.720000	2.229534	17.440000	
3.903629	3.864074	1.926577	1.937497	0.008045	2.055472	26.560000	2.051763	26.910000	
3.776826	3.695544	1.916452	1.779092	0.010108	1.842314	37.460000	1.836432	38.090000	
3.678095	3.553236	1.905101	1.648135	0.011131	1.659960	43.200000	1.649310	44.380000	
3.650916	3.485169	1.898349	1.586820	0.011507	1.567114	46.700000	1.557119	46.970000	
3.615988	3.415833	1.887468	1.528365	0.011377	1.532305	49.120000	1.524932	48.300000	
3.647997	3.406116	1.885823	1.520293	0.011641	1.494042	50.540000	1.492133	50.010000	
3.671564	3.390487	1.881284	1.509204	0.011702	1.440991	52.760000	1.441355	51.930000	
3.687860	3.368396	1.876935	1.491461	0.011752	1.414833	54.140000	1.424625	53.600000	
3.718845	3.361518	1.875121	1.486397	0.011763	1.371102	55.920000	1.387298	55.000000	
3.721657	3.325693	1.869879	1.455814	0.011783	1.361152	56.340000	1.373370	56.570000	
3.758884	3.320243	1.869354	1.450888	0.011925	1.318066	57.880000	1.326107	58.370000	
3.796156	3.324046	1.867687	1.456358	0.011801	1.289098	59.300000	1.293176	59.900000	
3.818766	3.310482	1.866024	1.444458	0.011760	1.256663	60.760000	1.264374	60.790000	
3.863919	3.317283	1.865719	1.451564	0.011780	1.238960	61.360000	1.249545	61.780000	
3.883733	3.297928	1.862865	1.435062	0.011809	1.204440	63.200000	1.210273	63.160000	
3.925224	3.302786	1.864496	1.438290	0.011786	1.184246	63.860000	1.196398	63.810000	
3.947686	3.290842	1.862315	1.428527	0.011734	1.154312	64.680000	1.168338	64.490000	
3.995357	3.292825	1.864222	1.428603	0.011863	1.138321	65.580000	1.148068	65.510000	
4.001954	3.288097	1.861473	1.426624	0.011441	1.092275	67.360000	1.106518	66.770000	
