Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.502817	3.500892	1.577366	1.923526	0.004955	2.243508	12.580000	2.236244	12.360000	
3.199544	3.191244	1.564038	1.627206	0.007772	2.108118	17.860000	2.087563	18.790000	
2.920278	2.903137	1.553234	1.349903	0.009778	1.597543	42.120000	1.582696	42.040000	
2.744980	2.719210	1.547080	1.172130	0.010513	1.159053	59.160000	1.146486	58.980000	
2.614994	2.580022	1.539217	1.040806	0.011098	0.865509	69.720000	0.859498	70.260000	
2.525505	2.479527	1.535714	0.943813	0.011929	0.753652	73.660000	0.748926	73.810000	
2.445007	2.390023	1.530437	0.859586	0.012087	0.696111	76.040000	0.691841	76.260000	
2.365027	2.300257	1.525502	0.774754	0.012336	0.651070	77.300000	0.648977	78.160000	
2.297668	2.225384	1.520994	0.704391	0.012147	0.635865	78.560000	0.630872	79.130000	
2.279788	2.195577	1.519283	0.676294	0.012669	0.620696	79.760000	0.619309	80.000000	
2.247487	2.152674	1.516133	0.636541	0.012906	0.602753	79.800000	0.606495	80.700000	
2.220547	2.117282	1.514146	0.603136	0.012825	0.590984	81.100000	0.591846	81.330000	
2.187411	2.078111	1.512127	0.565983	0.012484	0.585466	81.120000	0.582568	81.760000	
2.195519	2.072748	1.511910	0.560838	0.012995	0.571418	81.880000	0.569944	81.860000	
2.186820	2.054436	1.511483	0.542953	0.013048	0.560499	82.140000	0.562627	82.010000	
2.156868	2.016628	1.507530	0.509097	0.012928	0.560639	82.200000	0.558111	82.520000	
2.161798	2.014857	1.508494	0.506362	0.012722	0.558736	82.100000	0.550286	82.730000	
2.140871	1.992201	1.506798	0.485403	0.012139	0.552892	82.700000	0.544710	82.900000	
2.137534	1.979823	1.505120	0.474704	0.012187	0.549450	82.640000	0.537593	83.280000	
2.157745	1.984854	1.505883	0.478971	0.012670	0.540053	83.020000	0.529864	83.420000	
