Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.811595	3.808874	1.902826	1.906048	0.004751	2.318530	10.020000	2.316037	10.010000	
3.373745	3.361983	1.855516	1.506467	0.007805	2.326113	16.680000	2.313194	16.430000	
3.116899	3.094264	1.819514	1.274750	0.009026	1.790635	36.900000	1.767427	37.400000	
2.941134	2.908789	1.788095	1.120694	0.009245	1.100858	61.880000	1.082400	61.580000	
2.820573	2.775230	1.758322	1.016908	0.010050	0.891894	68.560000	0.886856	68.430000	
2.705061	2.648960	1.730770	0.918190	0.010179	0.827307	71.360000	0.831155	70.790000	
2.609982	2.540889	1.707780	0.833109	0.010617	0.796476	73.380000	0.791780	73.280000	
2.535908	2.452480	1.685738	0.766742	0.011120	0.788012	74.600000	0.786235	74.550000	
2.467517	2.371930	1.658309	0.713620	0.011233	0.780825	75.840000	0.772585	76.060000	
2.454828	2.341447	1.650706	0.690742	0.011919	0.778216	76.820000	0.764844	77.150000	
2.401875	2.278624	1.628370	0.650254	0.011743	0.771869	77.480000	0.756612	77.790000	
2.373888	2.240505	1.620428	0.620077	0.011613	0.780102	77.920000	0.758298	78.750000	
2.347293	2.201692	1.597481	0.604211	0.011651	0.793224	78.040000	0.769732	78.350000	
2.378896	2.211989	1.606080	0.605909	0.012355	0.767361	78.660000	0.739010	79.340000	
2.333742	2.168430	1.594006	0.574424	0.011398	0.744629	79.180000	0.723448	79.490000	
2.342064	2.166172	1.591286	0.574887	0.011351	0.752845	79.460000	0.727100	79.860000	
2.350925	2.162972	1.596655	0.566317	0.011392	0.728019	79.920000	0.710176	80.190000	
2.320081	2.118695	1.571807	0.546888	0.011509	0.735078	80.240000	0.713325	80.850000	
2.351923	2.135576	1.562146	0.573430	0.011692	0.726248	80.380000	0.704914	80.850000	
2.312448	2.096648	1.563059	0.533589	0.011065	0.720203	80.640000	0.690528	81.100000	
