Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.381671	3.370374	1.237376	2.132998	0.004533	2.264405	9.860000	2.262365	10.360000	
3.150948	3.095962	1.217008	1.878953	0.008154	2.074627	26.780000	2.068593	27.090000	
3.015737	2.902615	1.212871	1.689744	0.010246	1.811737	37.900000	1.799964	39.140000	
2.963310	2.791352	1.209288	1.582064	0.011170	1.650511	44.040000	1.638839	44.170000	
2.968749	2.747568	1.207871	1.539696	0.011174	1.547204	47.240000	1.535729	48.000000	
2.996116	2.717446	1.205929	1.511516	0.011511	1.477897	51.520000	1.465896	51.830000	
3.020999	2.697475	1.205317	1.492159	0.011314	1.433410	53.800000	1.421895	54.140000	
3.057529	2.684546	1.203486	1.481060	0.011304	1.416630	55.740000	1.410900	55.660000	
3.083216	2.667720	1.203148	1.464572	0.011118	1.382149	57.160000	1.375118	57.950000	
3.113426	2.661346	1.202847	1.458499	0.010815	1.358672	58.400000	1.346857	59.070000	
3.192829	2.676872	1.202385	1.474487	0.011162	1.322354	60.040000	1.315500	60.460000	
3.216195	2.667700	1.201703	1.465998	0.010841	1.319860	61.020000	1.314134	61.050000	
3.237323	2.663397	1.201095	1.462302	0.010435	1.298500	62.260000	1.294026	62.170000	
3.274906	2.656900	1.200862	1.456037	0.010409	1.303824	62.520000	1.302926	62.260000	
3.318203	2.655858	1.200735	1.455123	0.010383	1.294777	62.960000	1.297323	62.320000	
3.369300	2.663588	1.201553	1.462035	0.010352	1.287359	63.660000	1.283528	62.850000	
3.425446	2.665108	1.201263	1.463845	0.010469	1.244238	64.380000	1.239414	64.040000	
3.440144	2.662894	1.201422	1.461472	0.010099	1.251864	64.440000	1.245444	64.280000	
3.504293	2.659025	1.200284	1.458740	0.010388	1.260186	64.220000	1.258965	63.960000	
3.558059	2.669204	1.200604	1.468599	0.010360	1.259589	64.520000	1.253885	63.950000	
