Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.538415	3.533805	1.578251	1.955554	0.004769	2.239815	18.880000	2.237615	19.560000	
3.233023	3.211681	1.562534	1.649147	0.008000	2.066736	24.720000	2.060439	24.730000	
3.036937	2.993830	1.553272	1.440558	0.009813	1.674306	38.540000	1.663571	38.000000	
2.914004	2.848549	1.547576	1.300974	0.010678	1.327471	54.460000	1.323258	54.050000	
2.788537	2.700599	1.540519	1.160080	0.011160	0.975498	66.780000	0.978340	66.000000	
2.718663	2.605435	1.536632	1.068803	0.011769	0.828905	71.500000	0.836439	70.860000	
2.622506	2.486033	1.530308	0.955725	0.012004	0.765782	73.260000	0.778232	73.160000	
2.615276	2.447746	1.528665	0.919081	0.012772	0.717456	75.140000	0.727361	75.130000	
2.536346	2.345689	1.523115	0.822573	0.012816	0.674399	77.140000	0.679705	77.220000	
2.504761	2.291332	1.518898	0.772433	0.012834	0.642769	78.420000	0.644591	78.610000	
2.483868	2.246526	1.518230	0.728296	0.012922	0.635970	79.300000	0.635700	79.230000	
2.484396	2.222294	1.515385	0.706909	0.013030	0.607039	80.140000	0.605678	80.140000	
2.473661	2.187827	1.514329	0.673497	0.013067	0.583184	81.080000	0.580704	81.140000	
2.461669	2.154688	1.511858	0.642830	0.012994	0.568741	81.600000	0.568139	81.570000	
2.444058	2.118809	1.510569	0.608240	0.012823	0.561844	81.960000	0.562104	81.600000	
2.441407	2.100506	1.508601	0.591904	0.012573	0.540286	82.580000	0.537793	82.320000	
2.501065	2.124916	1.512289	0.612626	0.013032	0.549364	82.380000	0.546703	82.230000	
2.458984	2.067963	1.508325	0.559638	0.012772	0.520346	83.300000	0.524694	82.940000	
2.468511	2.069726	1.508885	0.560841	0.012324	0.510889	83.700000	0.513974	83.420000	
2.508238	2.078420	1.508918	0.569501	0.012597	0.506164	83.880000	0.509668	83.580000	
