Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.510054	3.509462	1.882427	1.627035	0.007212	2.109445	25.800000	2.099306	26.390000	
3.017212	3.015043	1.824605	1.190438	0.009585	1.473757	49.740000	1.460501	49.980000	
2.777536	2.773549	1.786627	0.986922	0.010618	0.959010	66.500000	0.942858	67.360000	
2.557602	2.551756	1.746344	0.805412	0.011122	0.770228	72.740000	0.756243	73.640000	
2.469604	2.461084	1.730522	0.730561	0.012632	0.714654	75.520000	0.694120	76.030000	
2.322618	2.312509	1.692839	0.619670	0.012232	0.696225	77.340000	0.677361	77.800000	
2.301399	2.288516	1.686030	0.602486	0.013204	0.675942	78.740000	0.652850	78.850000	
2.221224	2.206583	1.667025	0.539557	0.013011	0.679739	78.680000	0.654602	79.740000	
2.172513	2.155691	1.643745	0.511947	0.013190	0.675722	79.520000	0.650295	80.300000	
2.194569	2.175747	1.656160	0.519587	0.013228	0.669549	79.960000	0.643865	80.780000	
2.119819	2.099289	1.621213	0.478076	0.013026	0.687342	80.100000	0.653258	81.070000	
2.131806	2.108199	1.623380	0.484819	0.013682	0.663411	80.660000	0.647308	81.030000	
2.103698	2.079019	1.614935	0.464084	0.013165	0.665120	81.500000	0.653950	81.000000	
2.124757	2.097388	1.619073	0.478315	0.013521	0.656983	81.240000	0.645750	81.060000	
2.092648	2.064095	1.612917	0.451178	0.013128	0.652371	81.080000	0.639889	81.700000	
2.095914	2.064710	1.604251	0.460459	0.013421	0.662264	81.100000	0.646447	81.980000	
2.078970	2.045529	1.592021	0.453508	0.013509	0.651266	81.720000	0.645563	82.110000	
2.087555	2.054560	1.610184	0.444376	0.012576	0.632065	81.920000	0.627849	82.400000	
2.078190	2.041771	1.588794	0.452977	0.013124	0.636979	82.180000	0.635446	82.430000	
2.056529	2.018584	1.587714	0.430870	0.012978	0.650803	82.220000	0.638244	82.820000	
