Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.853733	3.853251	1.925395	1.927857	0.004466	2.225429	15.600000	2.222822	15.570000	
3.513406	3.511151	1.909351	1.601800	0.007400	2.089901	30.740000	2.085306	31.490000	
3.230874	3.226421	1.892069	1.334352	0.008910	1.765520	37.600000	1.761568	37.630000	
3.093382	3.086581	1.881465	1.205116	0.009705	1.247354	56.660000	1.248664	56.010000	
2.951955	2.942677	1.870299	1.072378	0.010283	0.936339	67.620000	0.938767	66.910000	
2.810651	2.799308	1.858030	0.941278	0.010298	0.833059	70.960000	0.835727	70.500000	
2.731158	2.717143	1.850755	0.866388	0.010781	0.791618	72.820000	0.796002	72.710000	
2.648569	2.631387	1.843070	0.788317	0.011459	0.739726	75.300000	0.734509	74.900000	
2.565411	2.545537	1.833730	0.711807	0.011679	0.713515	76.120000	0.706755	76.360000	
2.521107	2.498876	1.828627	0.670249	0.011704	0.705900	76.560000	0.698021	77.320000	
2.475181	2.449766	1.824754	0.625012	0.012111	0.695880	77.580000	0.684937	78.180000	
2.430144	2.402037	1.818431	0.583606	0.012225	0.684979	78.340000	0.671551	78.670000	
2.408076	2.377544	1.812316	0.565228	0.012216	0.685831	78.260000	0.669946	78.840000	
2.414128	2.380184	1.814414	0.565771	0.012583	0.669786	78.720000	0.647417	79.340000	
2.369975	2.334004	1.808240	0.525764	0.012414	0.665181	79.240000	0.648194	79.460000	
2.339754	2.301842	1.801109	0.500734	0.012234	0.682425	79.080000	0.655323	79.970000	
2.331012	2.289992	1.800181	0.489811	0.012432	0.678814	79.400000	0.646592	80.100000	
2.301646	2.257717	1.794435	0.463282	0.012559	0.664689	79.860000	0.637327	80.510000	
2.298900	2.252674	1.794558	0.458116	0.012499	0.667285	79.880000	0.640342	80.670000	
2.296598	2.249089	1.793329	0.455760	0.012185	0.649764	80.260000	0.629733	80.870000	
