Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.043040	4.039924	1.924078	2.115845	0.004267	2.261032	14.660000	2.261132	14.560000	
3.760336	3.745166	1.895491	1.849675	0.007948	2.185979	14.000000	2.180906	14.150000	
3.567305	3.537026	1.873900	1.663126	0.009656	2.026166	25.620000	2.017707	25.270000	
3.464559	3.419261	1.858149	1.561113	0.010351	1.773516	38.260000	1.776184	38.850000	
3.422754	3.362976	1.847270	1.515706	0.010627	1.710994	41.140000	1.705626	41.320000	
3.392428	3.318206	1.837910	1.480296	0.010790	1.697755	42.460000	1.684765	42.950000	
3.407986	3.318918	1.837237	1.481681	0.010966	1.685169	43.380000	1.667921	43.740000	
3.381426	3.273135	1.827797	1.445337	0.011554	1.677359	44.840000	1.653489	45.600000	
3.400477	3.275012	1.823113	1.451899	0.011798	1.674149	45.620000	1.653228	46.350000	
3.387080	3.243822	1.816239	1.427583	0.012062	1.675314	47.220000	1.647738	47.540000	
3.382778	3.221456	1.811104	1.410352	0.012288	1.662521	48.320000	1.632213	49.100000	
3.416979	3.234668	1.812798	1.421870	0.012683	1.653183	49.100000	1.614315	49.720000	
3.400372	3.205727	1.806446	1.399281	0.012460	1.652897	50.100000	1.614078	50.640000	
3.420954	3.211323	1.807570	1.403753	0.012424	1.637534	51.160000	1.602801	51.330000	
3.442724	3.219483	1.807969	1.411514	0.012322	1.625895	51.680000	1.587694	52.290000	
3.431987	3.201837	1.804778	1.397059	0.011876	1.608630	53.140000	1.576418	53.430000	
3.444700	3.204745	1.803437	1.401307	0.011636	1.618412	53.360000	1.573898	53.680000	
3.441639	3.194491	1.801865	1.392626	0.011297	1.618953	53.800000	1.582996	53.850000	
3.463798	3.204773	1.804778	1.399995	0.011201	1.595538	54.020000	1.565844	54.430000	
3.462875	3.194913	1.800976	1.393937	0.010991	1.604929	54.160000	1.589306	53.810000	
