Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.632137	3.627967	1.581010	2.046957	0.005497	2.317939	11.080000	2.317404	11.080000	
3.443457	3.427976	1.573996	1.853980	0.007296	2.232177	13.900000	2.225083	13.990000	
3.280718	3.248948	1.569456	1.679492	0.009021	1.790230	31.040000	1.779140	30.820000	
3.158174	3.107314	1.564962	1.542352	0.010355	1.463030	45.000000	1.450284	45.410000	
3.056090	2.988109	1.561176	1.426933	0.010768	1.214424	55.000000	1.199621	55.990000	
2.992276	2.904175	1.558332	1.345842	0.011447	1.064553	62.340000	1.052503	62.530000	
2.963855	2.855352	1.556159	1.299193	0.011925	0.995666	65.000000	0.986356	64.890000	
2.932241	2.801522	1.554221	1.247301	0.012452	0.925082	67.760000	0.919583	67.130000	
2.886547	2.738067	1.552913	1.185154	0.012477	0.879659	69.560000	0.873150	68.970000	
2.845327	2.674415	1.551209	1.123206	0.012855	0.837404	70.580000	0.827078	70.830000	
2.818377	2.626322	1.548867	1.077455	0.013068	0.822943	71.400000	0.811134	71.830000	
2.806617	2.592754	1.548116	1.044638	0.013288	0.797290	72.340000	0.781741	72.630000	
2.810335	2.570307	1.547396	1.022911	0.013719	0.764372	73.260000	0.747015	73.880000	
2.764037	2.503783	1.544869	0.958914	0.013773	0.731186	74.400000	0.714982	75.060000	
2.752020	2.470415	1.543903	0.926512	0.013872	0.686977	76.240000	0.673112	76.720000	
2.724900	2.429947	1.542674	0.887274	0.013596	0.672835	77.260000	0.657502	77.530000	
2.740762	2.415913	1.542312	0.873602	0.014067	0.665225	77.840000	0.653411	77.660000	
2.730233	2.384276	1.541512	0.842764	0.014117	0.629795	79.040000	0.622328	79.290000	
2.725923	2.369304	1.540620	0.828684	0.013770	0.611767	79.700000	0.601808	79.920000	
2.763473	2.378978	1.540583	0.838395	0.014083	0.596879	80.260000	0.591978	80.320000	
