Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.752759	3.741949	1.586479	2.155470	0.004556	2.269844	10.520000	2.269644	10.610000	
3.557479	3.506571	1.574508	1.932063	0.007716	2.071914	26.100000	2.071122	25.210000	
3.383100	3.273209	1.568105	1.705104	0.010187	1.847607	36.000000	1.844554	35.660000	
3.334299	3.168141	1.564618	1.603522	0.011045	1.657166	43.320000	1.654940	43.350000	
3.345013	3.131128	1.561909	1.569218	0.011053	1.550346	47.420000	1.548615	47.650000	
3.341853	3.078224	1.558237	1.519986	0.011155	1.492130	50.560000	1.491606	50.570000	
3.392803	3.074543	1.557007	1.517536	0.011387	1.454653	52.680000	1.456142	51.940000	
3.414312	3.048866	1.555510	1.493355	0.011321	1.405342	55.120000	1.410538	54.250000	
3.470206	3.051690	1.556028	1.495661	0.011450	1.344846	57.400000	1.346875	56.950000	
3.480079	3.019025	1.554300	1.464725	0.011286	1.306869	59.940000	1.311388	58.950000	
3.515817	3.006938	1.552678	1.454261	0.011271	1.277132	61.200000	1.279123	60.660000	
3.547889	2.999256	1.552473	1.446784	0.011090	1.237198	62.940000	1.235171	62.670000	
3.622800	3.017826	1.552771	1.465055	0.011258	1.208570	63.680000	1.206385	63.660000	
3.650481	3.010587	1.553418	1.457170	0.011022	1.194520	64.100000	1.202616	63.860000	
3.699093	3.014042	1.552942	1.461101	0.010988	1.175524	64.900000	1.180312	64.850000	
3.735561	2.997919	1.552959	1.444959	0.011069	1.153213	65.720000	1.158070	65.590000	
3.783788	3.004156	1.553191	1.450966	0.010991	1.139142	66.520000	1.146410	66.190000	
3.834685	3.005295	1.554021	1.451274	0.011019	1.122373	66.960000	1.133223	66.940000	
3.885979	3.017377	1.554431	1.462947	0.010916	1.122385	67.580000	1.134052	67.270000	
3.902618	3.000908	1.553426	1.447481	0.010756	1.101937	67.880000	1.115386	67.640000	
