Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.410106	3.407995	1.228013	2.179982	0.003973	2.259751	14.540000	2.259619	14.760000	
3.231761	3.222156	1.219972	2.002184	0.006290	2.231035	13.840000	2.229423	13.990000	
3.060665	3.039042	1.215009	1.824033	0.008579	2.025245	25.660000	2.021660	25.020000	
2.919226	2.884542	1.211414	1.673128	0.009896	1.841000	34.360000	1.828097	35.490000	
2.850664	2.805020	1.208660	1.596360	0.010148	1.752866	39.820000	1.729978	40.360000	
2.828234	2.771166	1.208581	1.562584	0.010374	1.712601	41.920000	1.690216	42.790000	
2.816142	2.749195	1.208177	1.541018	0.010300	1.690816	42.860000	1.676241	43.660000	
2.803537	2.726560	1.207506	1.519054	0.010268	1.674274	43.460000	1.663061	43.850000	
2.806448	2.717842	1.206374	1.511468	0.010424	1.650674	44.740000	1.638418	45.290000	
2.790137	2.688016	1.205378	1.482638	0.010752	1.624159	46.240000	1.605158	47.050000	
2.785395	2.674019	1.204112	1.469907	0.010607	1.593181	47.520000	1.578276	48.560000	
2.795857	2.665501	1.204030	1.461471	0.011335	1.568902	48.980000	1.552067	49.400000	
2.797306	2.654551	1.203290	1.451262	0.011421	1.537911	50.540000	1.522717	50.760000	
2.794253	2.637091	1.201653	1.435438	0.011637	1.501245	52.120000	1.481733	52.840000	
2.826111	2.657915	1.202105	1.455810	0.011599	1.484262	53.080000	1.468200	53.470000	
2.796526	2.619685	1.200320	1.419366	0.011410	1.443902	54.560000	1.428583	55.210000	
2.828983	2.635799	1.201078	1.434721	0.011709	1.436794	55.200000	1.422534	55.640000	
2.836909	2.628757	1.200248	1.428508	0.011895	1.424314	55.920000	1.415589	56.320000	
2.828409	2.615226	1.199361	1.415865	0.011525	1.409079	56.840000	1.405338	57.120000	
2.860672	2.637965	1.200243	1.437723	0.011421	1.389798	57.800000	1.384162	57.750000	
