Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.774461	3.763959	1.904937	1.859023	0.005618	2.323228	12.620000	2.320831	12.950000	
3.450518	3.408825	1.871728	1.537096	0.008194	2.216851	20.220000	2.208393	21.390000	
3.263765	3.184210	1.847637	1.336574	0.009482	1.618434	43.160000	1.599335	43.720000	
3.121703	3.007409	1.823727	1.183682	0.009744	1.105327	61.740000	1.085914	62.140000	
3.036947	2.881317	1.807159	1.074158	0.010338	0.910930	67.840000	0.903785	67.840000	
2.930936	2.742257	1.785132	0.957125	0.010241	0.834242	71.020000	0.825946	70.920000	
2.892598	2.654192	1.775225	0.878967	0.010950	0.773129	73.660000	0.764962	73.360000	
2.810998	2.544404	1.752871	0.791533	0.010628	0.707138	76.240000	0.707579	76.140000	
2.787356	2.479254	1.744226	0.735028	0.010831	0.661859	77.460000	0.665600	78.020000	
2.771014	2.429792	1.735839	0.693953	0.010735	0.642758	78.600000	0.649967	78.950000	
2.806987	2.414344	1.736233	0.678111	0.011172	0.605067	79.640000	0.612491	80.040000	
2.806217	2.380497	1.731925	0.648572	0.011061	0.604940	80.360000	0.605625	80.830000	
2.792983	2.336206	1.723637	0.612569	0.010915	0.586518	80.880000	0.599168	81.440000	
2.796175	2.314535	1.719299	0.595236	0.010648	0.573123	81.520000	0.584658	81.820000	
2.790616	2.295359	1.715291	0.580068	0.010195	0.563500	82.020000	0.571341	82.360000	
2.841359	2.295878	1.716587	0.579291	0.010503	0.544141	82.520000	0.550512	82.750000	
2.902113	2.304883	1.722152	0.582731	0.010804	0.538445	82.460000	0.544775	82.900000	
2.860059	2.263110	1.710038	0.553071	0.010178	0.538954	83.080000	0.542074	83.420000	
2.891182	2.263352	1.710307	0.553045	0.010134	0.525121	83.480000	0.523652	83.610000	
2.892698	2.244720	1.705010	0.539710	0.009915	0.519980	83.700000	0.517644	84.080000	
