Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.700464	3.697820	1.528796	2.169024	0.004174	2.333131	9.760000	2.331788	9.960000	
3.464802	3.453176	1.449395	2.003781	0.006639	2.368657	10.120000	2.366962	10.050000	
3.259165	3.233042	1.375786	1.857255	0.009014	2.195285	15.900000	2.188270	15.660000	
3.058725	3.016965	1.299332	1.717633	0.010376	1.955326	27.980000	1.945106	27.770000	
2.959870	2.903301	1.261060	1.642241	0.010936	1.817131	35.800000	1.806305	35.300000	
2.885462	2.815322	1.229091	1.586231	0.011093	1.785212	39.340000	1.773428	38.560000	
2.860737	2.779452	1.214894	1.564558	0.010870	1.786804	40.340000	1.760143	40.770000	
2.832706	2.737635	1.196641	1.540994	0.011030	1.776890	41.140000	1.745187	42.270000	
2.832258	2.724981	1.190799	1.534183	0.010972	1.774176	41.940000	1.741332	42.590000	
2.817567	2.697408	1.178227	1.519181	0.011002	1.757741	43.120000	1.720192	43.550000	
2.833410	2.702125	1.177640	1.524485	0.010869	1.734855	43.760000	1.701884	44.210000	
2.839739	2.691540	1.175712	1.515828	0.011206	1.726351	44.400000	1.698003	45.070000	
2.833542	2.672496	1.166785	1.505711	0.011207	1.723541	44.540000	1.703967	45.170000	
2.851336	2.672928	1.165317	1.507610	0.011488	1.702673	45.560000	1.675324	46.290000	
2.879306	2.686754	1.171006	1.515748	0.011549	1.685935	46.560000	1.660024	47.590000	
2.853117	2.645548	1.157870	1.487678	0.011644	1.708833	46.980000	1.679921	48.390000	
2.872412	2.650884	1.158879	1.492006	0.011676	1.674986	47.940000	1.638310	49.160000	
2.882380	2.651206	1.157145	1.494060	0.011487	1.657245	48.500000	1.616558	49.980000	
2.876300	2.631454	1.149289	1.482164	0.011511	1.662984	49.760000	1.633198	50.370000	
2.896200	2.633733	1.150692	1.483040	0.011706	1.660998	49.800000	1.639617	51.170000	
