Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.539152	3.532197	1.573628	1.958570	0.004994	2.295799	18.320000	2.294399	18.410000	
3.284072	3.254281	1.561330	1.692951	0.007645	2.246354	22.360000	2.238842	23.040000	
3.065669	3.006611	1.548925	1.457687	0.009245	2.043022	27.820000	2.029698	27.960000	
2.908001	2.816789	1.539728	1.277062	0.010217	1.353370	53.280000	1.345019	53.320000	
2.805105	2.687074	1.531516	1.155559	0.010292	1.009585	65.380000	1.004158	64.440000	
2.739712	2.584603	1.526364	1.058239	0.011056	0.882621	69.160000	0.880998	68.920000	
2.708492	2.518844	1.522900	0.995944	0.011452	0.799742	72.440000	0.800229	72.380000	
2.637555	2.416433	1.517534	0.898899	0.011570	0.730923	75.440000	0.724686	75.390000	
2.595113	2.346728	1.514039	0.832689	0.011470	0.680931	76.900000	0.673480	77.270000	
2.569175	2.285330	1.507955	0.777375	0.011722	0.672370	77.820000	0.671453	77.850000	
2.549803	2.231047	1.505828	0.725219	0.011904	0.635049	78.960000	0.637568	79.680000	
2.595415	2.237256	1.505649	0.731607	0.012211	0.609661	79.760000	0.615243	80.040000	
2.573944	2.194156	1.502941	0.691215	0.011916	0.599570	80.220000	0.602097	80.440000	
2.529834	2.139113	1.498777	0.640336	0.011347	0.586969	81.160000	0.589740	81.270000	
2.545633	2.124555	1.497603	0.626952	0.011386	0.575455	81.500000	0.577783	81.710000	
2.586702	2.124899	1.496941	0.627959	0.011683	0.560339	81.740000	0.559553	82.210000	
2.596660	2.104866	1.495383	0.609483	0.011689	0.566979	81.920000	0.567970	82.080000	
2.599493	2.088766	1.494875	0.593892	0.011446	0.549851	82.300000	0.551243	82.740000	
2.636143	2.092505	1.496430	0.596075	0.011527	0.541508	82.800000	0.542003	82.870000	
2.677918	2.097853	1.496805	0.601048	0.011663	0.535171	83.040000	0.536955	82.970000	
