Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
2.527979	2.056286	0.010472	0.572064	83.500000	0.577154	83.090000	
2.502885	2.039805	0.010058	0.568097	83.560000	0.574346	82.970000	
2.516830	2.044338	0.010049	0.559771	83.800000	0.565859	83.280000	
2.546666	2.055281	0.010233	0.565164	83.700000	0.572003	83.520000	
2.550281	2.057503	0.010056	0.564108	83.660000	0.572328	83.450000	
2.552106	2.047331	0.010096	0.557786	83.960000	0.562236	83.680000	
2.547312	2.042129	0.009909	0.559307	83.380000	0.562527	83.850000	
2.593259	2.064865	0.010168	0.553902	84.120000	0.555923	83.840000	
2.585572	2.063837	0.009850	0.548820	84.300000	0.548103	84.130000	
2.627279	2.072908	0.010275	0.549917	84.480000	0.546985	84.440000	
2.626838	2.058712	0.010343	0.547548	84.320000	0.545598	84.610000	
2.599432	2.047067	0.009875	0.546908	84.640000	0.549373	84.430000	
2.619082	2.052148	0.009960	0.538616	84.840000	0.541761	84.680000	
2.613925	2.054769	0.009656	0.543768	84.840000	0.547315	84.440000	
2.637762	2.059679	0.009814	0.539627	85.020000	0.542629	84.650000	
2.677472	2.067810	0.010179	0.542384	84.760000	0.543930	84.600000	
2.687954	2.074115	0.010081	0.532834	85.240000	0.533247	85.030000	
2.672501	2.065067	0.009817	0.525810	85.500000	0.531023	85.240000	
2.673776	2.060374	0.009758	0.534897	85.220000	0.534421	84.830000	
2.692382	2.065694	0.009813	0.534938	85.380000	0.541282	84.850000	
2.665052	2.045808	0.009551	0.533771	85.180000	0.534430	85.200000	
2.739983	2.071802	0.010149	0.534698	84.780000	0.537079	84.900000	
2.714464	2.065857	0.009706	0.540322	84.860000	0.545296	84.660000	
2.715185	2.060394	0.009655	0.530124	85.500000	0.537243	85.000000	
2.719423	2.054432	0.009665	0.531124	85.560000	0.538395	84.930000	
2.746974	2.064918	0.009772	0.521158	86.100000	0.529174	85.380000	
2.762370	2.066381	0.009832	0.507338	86.120000	0.516788	85.590000	
2.757813	2.055517	0.009785	0.507740	86.060000	0.515827	85.700000	
2.776436	2.061432	0.009827	0.500010	86.360000	0.509245	86.020000	
2.769490	2.046568	0.009801	0.502955	86.140000	0.510757	85.940000	
2.780753	2.063584	0.009596	0.508632	86.340000	0.511089	86.110000	
2.830280	2.085383	0.009835	0.502403	86.480000	0.507990	86.190000	
2.805437	2.067415	0.009619	0.499540	86.420000	0.505120	86.020000	
2.817877	2.065324	0.009684	0.494834	86.720000	0.503793	86.160000	
2.840784	2.067849	0.009821	0.491771	86.640000	0.504091	86.020000	
2.809668	2.066126	0.009331	0.490550	86.680000	0.498833	86.160000	
2.828773	2.064549	0.009472	0.492864	86.760000	0.498169	86.480000	
2.874094	2.081906	0.009699	0.497403	86.660000	0.505503	86.190000	
2.862444	2.061050	0.009695	0.510574	86.220000	0.512777	86.120000	
2.863866	2.062891	0.009576	0.502920	86.320000	0.503643	86.330000	
2.865310	2.070955	0.009385	0.505341	86.400000	0.512341	86.290000	
2.878997	2.072893	0.009413	0.498830	86.800000	0.504224	86.490000	
2.913959	2.086233	0.009554	0.494218	87.200000	0.500697	86.670000	
2.864100	2.050969	0.009280	0.493538	86.760000	0.495767	86.670000	
2.952477	2.081148	0.009834	0.494227	86.760000	0.499866	86.760000	
2.925105	2.073964	0.009500	0.492258	86.900000	0.500204	86.500000	
2.971698	2.083654	0.009804	0.489482	87.100000	0.500828	86.490000	
2.955100	2.088141	0.009467	0.498874	86.680000	0.506792	86.360000	
2.974689	2.086112	0.009600	0.498602	86.980000	0.508288	86.430000	
2.996040	2.072878	0.009868	0.495202	87.100000	0.506256	86.390000	
3.018663	2.097248	0.009747	0.503491	86.940000	0.510600	86.420000	
3.007748	2.083165	0.009678	0.497462	87.320000	0.505121	86.540000	
2.984664	2.070426	0.009472	0.494861	87.480000	0.502970	86.780000	
2.980190	2.066815	0.009366	0.487273	87.280000	0.492602	86.840000	
2.973890	2.069253	0.009184	0.492522	86.980000	0.492228	86.770000	
