Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.318007	3.304565	1.220821	2.083744	0.005288	2.264865	16.760000	2.263777	17.230000	
3.023807	2.962996	1.196937	1.766059	0.009107	2.215103	17.960000	2.211552	18.290000	
2.902161	2.788364	1.185601	1.602762	0.010327	1.938510	29.480000	1.929284	30.050000	
2.886466	2.725260	1.182225	1.543036	0.010483	1.768514	38.360000	1.756803	38.760000	
2.917935	2.707989	1.180347	1.527643	0.010621	1.687971	43.320000	1.673490	44.500000	
2.947301	2.693467	1.177202	1.516265	0.010488	1.634991	46.900000	1.615762	47.630000	
2.979629	2.690780	1.175431	1.515349	0.010096	1.628823	48.540000	1.610921	49.420000	
3.013734	2.678218	1.174621	1.503598	0.010177	1.605797	50.400000	1.575145	51.500000	
3.039802	2.666065	1.173417	1.492648	0.009993	1.570834	52.600000	1.539393	53.680000	
3.067507	2.661223	1.172478	1.488745	0.009728	1.538821	54.360000	1.513624	55.330000	
3.088165	2.654380	1.172200	1.482180	0.009389	1.503887	56.120000	1.490433	56.830000	
3.113608	2.642417	1.171834	1.470583	0.009309	1.516832	56.220000	1.508812	57.360000	
3.142948	2.649902	1.170751	1.479151	0.008971	1.498133	57.860000	1.497284	58.100000	
3.168009	2.647134	1.171157	1.475978	0.008776	1.517066	58.320000	1.528959	58.540000	
3.223994	2.658431	1.171445	1.486987	0.008864	1.450132	59.660000	1.464380	59.200000	
3.245740	2.651490	1.171785	1.479705	0.008715	1.425323	60.640000	1.443184	60.580000	
3.248693	2.657081	1.169276	1.487805	0.008147	1.430077	60.900000	1.448971	60.540000	
3.317405	2.668476	1.170382	1.498093	0.008429	1.437194	61.480000	1.452268	60.960000	
3.334008	2.657558	1.170730	1.486828	0.008306	1.406380	61.960000	1.430325	61.920000	
3.351874	2.658522	1.170504	1.488018	0.008083	1.395432	62.800000	1.419066	62.230000	
