Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.398557	3.380065	1.569790	1.810275	0.006546	2.126145	18.720000	2.116684	19.060000	
2.983255	2.908457	1.532927	1.375530	0.009839	1.858162	34.620000	1.847627	35.030000	
2.768823	2.626181	1.514006	1.112175	0.011388	1.163116	58.960000	1.152573	59.770000	
2.657621	2.446306	1.501576	0.944730	0.012068	0.779024	73.280000	0.771683	73.820000	
2.560635	2.287749	1.489601	0.798148	0.012116	0.637121	78.340000	0.636994	78.320000	
2.560764	2.221818	1.483236	0.738582	0.012329	0.583443	80.080000	0.584414	80.510000	
2.511583	2.121368	1.475322	0.646046	0.012012	0.561486	80.760000	0.563336	81.550000	
2.541562	2.089550	1.473252	0.616297	0.012050	0.525192	82.460000	0.525242	82.790000	
2.583037	2.070987	1.473509	0.597477	0.012055	0.501344	83.340000	0.502105	83.100000	
2.627752	2.060755	1.475654	0.585100	0.011940	0.485148	83.700000	0.485765	83.670000	
2.648737	2.040775	1.473164	0.567611	0.011586	0.467123	84.540000	0.468488	84.490000	
2.655445	1.998843	1.470620	0.528223	0.011425	0.454136	85.020000	0.456345	85.070000	
2.713127	2.008054	1.471890	0.536164	0.011281	0.445417	85.200000	0.447133	85.300000	
2.732000	1.984922	1.468903	0.516019	0.011068	0.436694	85.820000	0.436613	86.010000	
2.772666	1.981617	1.468095	0.513522	0.010911	0.430008	86.100000	0.431216	86.050000	
2.826484	1.971767	1.462987	0.508780	0.011024	0.422253	86.300000	0.425024	86.300000	
2.890989	1.978970	1.458809	0.520161	0.011067	0.420301	86.460000	0.420589	86.420000	
2.894031	1.949543	1.453585	0.495958	0.010796	0.421612	86.820000	0.418935	86.540000	
2.985331	1.977509	1.455382	0.522127	0.010902	0.420713	87.180000	0.415055	86.890000	
3.053204	1.993692	1.459289	0.534403	0.010869	0.412787	87.360000	0.408094	86.950000	
