Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.230654	3.228363	1.225466	2.002897	0.005231	2.406155	10.000000	2.404301	10.000000	
3.007424	2.998796	1.217714	1.781082	0.007084	2.498794	14.440000	2.486502	14.320000	
2.790352	2.772679	1.212155	1.560524	0.008799	2.144769	22.860000	2.126350	23.770000	
2.655791	2.628628	1.207345	1.421282	0.009662	1.469104	45.560000	1.456845	45.820000	
2.550354	2.513421	1.204663	1.308757	0.010248	1.140404	59.540000	1.132725	59.890000	
2.511233	2.463545	1.202930	1.260615	0.010837	0.973310	66.140000	0.972987	65.870000	
2.423620	2.365192	1.201149	1.164043	0.011225	0.895801	68.540000	0.899842	68.300000	
2.362391	2.293533	1.198061	1.095472	0.011474	0.864769	70.020000	0.873201	68.990000	
2.296659	2.217278	1.195051	1.022226	0.011680	0.795587	72.300000	0.802950	71.940000	
2.252571	2.160903	1.194136	0.966767	0.012073	0.780481	73.300000	0.790947	72.880000	
2.220339	2.118558	1.192403	0.926155	0.012116	0.750788	74.420000	0.764978	74.070000	
2.206217	2.092795	1.192263	0.900532	0.012329	0.737748	75.340000	0.750765	75.060000	
2.161255	2.036424	1.189983	0.846441	0.012482	0.716420	75.780000	0.732836	75.680000	
2.172174	2.032211	1.190322	0.841888	0.012964	0.704755	76.360000	0.719019	76.510000	
2.139858	1.989566	1.187719	0.801847	0.012957	0.684494	77.260000	0.700722	77.090000	
2.097697	1.940112	1.186130	0.753982	0.012709	0.686997	77.100000	0.702467	77.000000	
2.105042	1.930705	1.185586	0.745118	0.013209	0.666042	77.960000	0.682027	78.360000	
2.083938	1.902670	1.186077	0.716593	0.012947	0.675714	77.780000	0.681178	78.200000	
2.105232	1.911283	1.185886	0.725397	0.013108	0.646071	79.120000	0.657393	78.930000	
2.059859	1.856057	1.184449	0.671608	0.013067	0.654965	78.860000	0.664382	78.890000	
