Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.121895	4.114751	1.934495	2.180256	0.004365	2.291814	10.000000	2.290803	10.000000	
3.943550	3.911564	1.921736	1.989828	0.007088	2.328741	10.060000	2.325971	10.080000	
3.830988	3.765912	1.911088	1.854823	0.008777	2.249182	13.880000	2.245970	14.040000	
3.738028	3.634635	1.899703	1.734931	0.009991	2.014845	25.460000	2.008733	25.240000	
3.704442	3.565352	1.893124	1.672228	0.010476	1.878826	33.380000	1.878243	33.420000	
3.667971	3.493805	1.885500	1.608304	0.010728	1.819499	37.080000	1.820843	37.430000	
3.711247	3.506329	1.884842	1.621487	0.010702	1.837533	37.460000	1.828580	38.590000	
3.711380	3.473313	1.879686	1.593627	0.010763	1.836259	39.420000	1.824444	39.830000	
3.760570	3.499890	1.880594	1.619296	0.010397	1.857915	40.260000	1.833426	40.910000	
3.770720	3.488164	1.877236	1.610928	0.010086	1.914916	40.520000	1.874702	41.560000	
3.783798	3.482696	1.874778	1.607918	0.009724	1.937060	41.200000	1.890450	42.390000	
3.824624	3.488004	1.875590	1.612414	0.009927	1.953844	42.060000	1.902112	43.310000	
3.839108	3.477698	1.873582	1.604115	0.009807	1.980438	42.320000	1.927813	43.300000	
3.853176	3.466601	1.871365	1.595236	0.009705	1.974537	43.160000	1.917228	44.050000	
3.901982	3.480784	1.871570	1.609214	0.009851	1.947647	43.580000	1.893140	45.090000	
3.899545	3.468906	1.870576	1.598330	0.009415	2.004991	44.020000	1.942421	44.780000	
3.948434	3.481762	1.872027	1.609735	0.009588	1.943449	45.280000	1.887694	46.210000	
3.936811	3.464266	1.869670	1.594596	0.009150	1.976510	45.460000	1.918268	46.780000	
3.995617	3.482777	1.870573	1.612205	0.009395	1.970072	46.580000	1.921640	47.360000	
4.016705	3.482982	1.869044	1.613937	0.009277	1.959981	46.960000	1.914092	47.910000	
