Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.398224	3.386811	1.564110	1.822701	0.005469	2.275392	10.000000	2.273335	10.030000	
3.026376	2.981543	1.540142	1.441401	0.008050	2.154436	27.480000	2.146042	27.670000	
2.811574	2.728051	1.523898	1.204153	0.009018	1.526714	47.660000	1.515277	47.510000	
2.661354	2.544252	1.508253	1.035999	0.009051	0.967054	66.820000	0.952268	67.400000	
2.566341	2.405339	1.497657	0.907681	0.009653	0.815773	71.620000	0.798928	71.720000	
2.487108	2.294116	1.487350	0.806765	0.009467	0.756306	74.600000	0.733735	74.840000	
2.439599	2.206375	1.478631	0.727743	0.009688	0.718495	76.600000	0.700999	76.650000	
2.427662	2.156554	1.474371	0.682184	0.009771	0.689877	77.860000	0.673122	78.100000	
2.391071	2.089595	1.466638	0.622958	0.009585	0.670394	79.280000	0.654164	79.060000	
2.424033	2.073374	1.466319	0.607055	0.009962	0.659505	79.020000	0.639163	79.730000	
2.407489	2.034518	1.461439	0.573079	0.009603	0.629917	80.380000	0.617363	80.680000	
2.425088	2.016679	1.460496	0.556183	0.009610	0.624651	80.960000	0.613721	81.220000	
2.414649	1.991914	1.453899	0.538015	0.009140	0.606241	81.640000	0.595719	81.830000	
2.496655	2.002405	1.456759	0.545646	0.009887	0.587032	82.060000	0.573063	82.450000	
2.472867	1.983267	1.454168	0.529099	0.009123	0.585644	81.960000	0.576851	82.230000	
2.509616	1.991013	1.457256	0.533757	0.009048	0.564495	82.520000	0.553599	82.920000	
2.562091	1.996093	1.459496	0.536597	0.009275	0.558431	83.060000	0.550123	83.320000	
2.514086	1.953061	1.451485	0.501575	0.008665	0.546050	83.440000	0.539610	83.730000	
2.587331	1.968265	1.452892	0.515373	0.009040	0.536544	83.720000	0.532840	84.040000	
2.588550	1.964849	1.453503	0.511345	0.008642	0.542893	83.600000	0.542564	83.450000	
