Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.546402	3.536324	1.567158	1.969167	0.004761	2.488100	10.920000	2.482175	10.470000	
3.257639	3.214694	1.545516	1.669178	0.007097	2.237510	23.600000	2.230742	23.470000	
3.106688	3.024384	1.530796	1.493589	0.008222	1.936825	30.320000	1.924626	30.130000	
2.981984	2.861459	1.516796	1.344663	0.008591	1.521290	45.360000	1.512447	44.430000	
2.846605	2.693392	1.499960	1.193432	0.008514	1.129378	60.380000	1.121257	59.840000	
2.803290	2.598240	1.491244	1.106996	0.009326	0.944824	66.940000	0.935091	66.630000	
2.711800	2.472733	1.476498	0.996235	0.009203	0.853839	70.540000	0.845833	70.060000	
2.648538	2.379301	1.462947	0.916354	0.008984	0.826307	72.920000	0.813789	72.780000	
2.623768	2.319550	1.456309	0.863241	0.008949	0.784251	74.920000	0.764055	75.230000	
2.656017	2.292295	1.456084	0.836210	0.009570	0.766171	75.640000	0.738620	76.360000	
2.648389	2.258787	1.447448	0.811339	0.009282	0.747587	76.740000	0.719904	77.270000	
2.610747	2.193107	1.437153	0.755954	0.009082	0.733140	77.780000	0.701769	78.380000	
2.659307	2.191181	1.435903	0.755278	0.009363	0.706097	78.480000	0.690949	78.740000	
2.667852	2.180853	1.434960	0.745893	0.009013	0.694687	79.100000	0.671644	79.950000	
2.716248	2.174225	1.434195	0.740030	0.009344	0.685263	79.460000	0.663220	80.650000	
2.690435	2.141390	1.427554	0.713836	0.008854	0.664928	80.280000	0.643252	80.900000	
2.666600	2.111611	1.413796	0.697815	0.008413	0.676439	80.580000	0.642054	81.230000	
2.785625	2.144588	1.419164	0.725424	0.009160	0.688429	80.360000	0.659072	80.910000	
2.814965	2.146027	1.425432	0.720595	0.009037	0.665207	80.540000	0.630644	81.650000	
2.877457	2.143084	1.424963	0.718121	0.009410	0.632492	81.400000	0.608338	82.200000	
