Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.128359	4.118851	1.930889	2.187962	0.004352	2.297123	12.940000	2.295487	13.460000	
4.010652	3.969894	1.918191	2.051703	0.006652	2.242150	17.260000	2.240854	17.890000	
3.880593	3.792677	1.900484	1.892193	0.008757	2.096720	22.800000	2.095002	23.540000	
3.796933	3.658725	1.885771	1.772954	0.009859	1.860621	34.440000	1.855400	34.880000	
3.765030	3.577754	1.876827	1.700927	0.010393	1.697741	40.900000	1.685854	41.780000	
3.753501	3.520525	1.867473	1.653051	0.010588	1.625719	44.660000	1.603520	45.370000	
3.752477	3.473734	1.862365	1.611370	0.010722	1.585440	46.760000	1.560537	47.230000	
3.781078	3.463987	1.858216	1.605771	0.010578	1.552165	48.240000	1.530289	48.970000	
3.822653	3.456339	1.854132	1.602207	0.010773	1.538239	49.400000	1.510401	50.430000	
3.848902	3.441775	1.851410	1.590366	0.010710	1.559310	50.560000	1.535164	50.400000	
3.901331	3.439795	1.850972	1.588823	0.010983	1.554651	51.740000	1.530818	51.910000	
3.918264	3.426389	1.849600	1.576789	0.010695	1.507959	53.280000	1.489982	53.660000	
3.945304	3.405072	1.845446	1.559626	0.010801	1.488170	54.320000	1.466003	55.020000	
3.981431	3.396469	1.845347	1.551122	0.010831	1.466207	55.520000	1.453169	55.970000	
3.993530	3.367726	1.841280	1.526446	0.010792	1.433508	56.420000	1.428712	56.440000	
4.042019	3.374630	1.842889	1.531741	0.010766	1.442771	56.920000	1.434460	57.470000	
4.067596	3.380677	1.842181	1.538496	0.010407	1.407262	58.140000	1.409513	58.140000	
4.150253	3.394440	1.843758	1.550682	0.010797	1.416601	58.080000	1.403097	58.600000	
4.134129	3.362660	1.839347	1.523312	0.010428	1.390120	59.000000	1.378294	59.250000	
4.211056	3.375022	1.841321	1.533701	0.010715	1.405372	58.760000	1.399356	59.100000	
