Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.411788	3.405556	1.567423	1.838133	0.005171	2.320999	12.620000	2.317275	12.980000	
3.000550	2.974330	1.538878	1.435452	0.008064	2.203139	22.520000	2.199435	22.780000	
2.759736	2.709641	1.523116	1.186525	0.009298	1.497009	46.720000	1.493787	46.450000	
2.604066	2.531559	1.508027	1.023532	0.009624	1.002622	65.900000	0.984698	66.070000	
2.483419	2.386363	1.496809	0.889553	0.010020	0.799154	72.440000	0.785158	72.750000	
2.383624	2.257991	1.483731	0.774261	0.010612	0.712029	75.620000	0.712418	75.410000	
2.305090	2.158388	1.475918	0.682470	0.010503	0.668206	77.940000	0.672222	77.570000	
2.212626	2.048824	1.460166	0.588658	0.010162	0.652633	79.060000	0.654656	78.940000	
2.221568	2.029883	1.460262	0.569621	0.010502	0.623939	80.080000	0.632153	79.680000	
2.230861	2.009846	1.459663	0.550184	0.010823	0.609284	81.160000	0.613765	80.650000	
2.193499	1.961624	1.452762	0.508862	0.010266	0.584064	81.760000	0.585332	81.530000	
2.179199	1.932070	1.448347	0.483723	0.009999	0.576591	82.680000	0.581114	81.840000	
2.184024	1.913487	1.446535	0.466952	0.010076	0.569803	82.720000	0.573428	82.370000	
2.208290	1.914518	1.448258	0.466259	0.010121	0.557735	82.980000	0.559826	82.900000	
2.225516	1.907413	1.448142	0.459271	0.010206	0.553388	83.000000	0.554658	83.170000	
2.222503	1.898930	1.445325	0.453605	0.009712	0.541741	83.720000	0.548331	83.400000	
2.208622	1.863328	1.440983	0.422345	0.009733	0.537758	83.980000	0.535295	84.030000	
2.240092	1.876220	1.443777	0.432444	0.009662	0.517029	83.980000	0.521060	84.330000	
2.225129	1.846894	1.437381	0.409513	0.009508	0.526563	84.120000	0.521974	84.530000	
2.232942	1.843748	1.435064	0.408684	0.009281	0.515049	84.500000	0.520766	84.920000	
