Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.105322	4.100274	1.937827	2.162447	0.004427	2.287404	16.720000	2.286613	16.980000	
3.945088	3.923502	1.930492	1.993011	0.006894	2.193407	19.280000	2.190598	20.180000	
3.807181	3.760813	1.922291	1.838522	0.008999	2.008549	25.580000	2.006593	25.690000	
3.696408	3.620917	1.912201	1.708716	0.010505	1.772428	38.840000	1.769506	38.970000	
3.610388	3.511895	1.901838	1.610057	0.010673	1.618322	45.080000	1.610879	45.130000	
3.603595	3.479881	1.899268	1.580613	0.010969	1.592109	46.040000	1.582849	46.530000	
3.585134	3.440421	1.892853	1.547568	0.010850	1.572828	46.900000	1.557440	47.730000	
3.597081	3.420622	1.890009	1.530613	0.011468	1.534728	48.940000	1.511943	49.550000	
3.584027	3.387453	1.884866	1.502587	0.011278	1.515110	49.980000	1.495593	50.370000	
3.606471	3.384037	1.883779	1.500258	0.011421	1.486068	51.140000	1.467998	51.630000	
3.633394	3.377797	1.880367	1.497430	0.011875	1.445239	52.880000	1.427991	53.030000	
3.620715	3.341813	1.875970	1.465842	0.011826	1.418293	54.680000	1.388573	54.700000	
3.649511	3.342069	1.875557	1.466512	0.012007	1.391440	56.040000	1.356447	55.930000	
3.668313	3.334986	1.872883	1.462103	0.012040	1.365261	56.220000	1.330191	57.680000	
3.655079	3.303979	1.869557	1.434422	0.011813	1.357415	57.420000	1.322719	58.520000	
3.689091	3.310818	1.869476	1.441342	0.011905	1.323616	58.320000	1.287945	59.420000	
3.714443	3.312196	1.870452	1.441744	0.011895	1.321075	58.580000	1.287819	59.750000	
3.734818	3.310954	1.868566	1.442388	0.011815	1.276450	60.380000	1.245848	61.100000	
3.763304	3.311321	1.869877	1.441444	0.011919	1.271802	60.280000	1.244775	61.460000	
3.750624	3.291037	1.866716	1.424321	0.011494	1.243031	61.500000	1.216124	62.940000	
