Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.765742	3.761621	1.581118	2.180502	0.004429	2.285880	10.520000	2.283504	10.960000	
3.588216	3.570056	1.571187	1.998869	0.006984	2.204491	18.420000	2.197321	19.070000	
3.439013	3.399599	1.564607	1.834992	0.009209	1.997378	26.720000	1.989075	27.330000	
3.313335	3.249785	1.556588	1.693198	0.010663	1.759935	38.340000	1.752754	38.670000	
3.266523	3.181940	1.553505	1.628435	0.011072	1.645484	43.940000	1.639890	43.130000	
3.241223	3.136194	1.550706	1.585487	0.011235	1.624999	44.460000	1.624380	44.480000	
3.226291	3.098571	1.547362	1.551210	0.011554	1.600956	45.860000	1.602533	45.990000	
3.225691	3.076549	1.545348	1.531201	0.011696	1.576913	48.000000	1.582505	47.380000	
3.228434	3.058487	1.544694	1.513793	0.011756	1.548714	49.580000	1.549185	48.730000	
3.227996	3.036933	1.543276	1.493657	0.011834	1.524457	49.980000	1.522371	49.650000	
3.245777	3.038955	1.543180	1.495775	0.011588	1.490782	51.660000	1.484671	51.510000	
3.264035	3.029304	1.541053	1.488250	0.012008	1.465447	52.900000	1.456289	52.680000	
3.276561	3.019269	1.542419	1.476850	0.012107	1.437076	54.180000	1.431145	54.070000	
3.284041	3.005004	1.539320	1.465684	0.012161	1.419804	54.280000	1.410855	54.970000	
3.316490	3.017343	1.540593	1.476750	0.012136	1.395661	55.620000	1.382877	56.100000	
3.318948	2.996293	1.540199	1.456095	0.012247	1.379648	56.820000	1.361651	57.180000	
3.315332	2.980781	1.538187	1.442594	0.011925	1.353548	57.800000	1.328696	58.500000	
3.349774	2.988396	1.539442	1.448954	0.012151	1.312002	59.360000	1.293883	59.840000	
3.378650	2.997353	1.540236	1.457117	0.012128	1.294544	60.160000	1.273071	60.940000	
3.372209	2.974027	1.537398	1.436629	0.012008	1.261073	61.600000	1.245818	61.820000	
