Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.154263	4.144149	0.004231	2.350499	10.000000	2.349608	10.000000	
4.089131	4.047859	0.006026	2.332917	10.000000	2.330624	10.010000	
4.002199	3.912260	0.007939	2.090846	17.740000	2.090316	17.810000	
3.929803	3.782030	0.009371	1.844329	33.020000	1.839109	32.920000	
3.894116	3.693620	0.009884	1.689773	40.260000	1.681901	40.720000	
3.900859	3.648170	0.010209	1.617355	44.440000	1.607133	44.420000	
3.901660	3.590421	0.010632	1.600162	45.980000	1.583552	46.070000	
3.922913	3.557665	0.010825	1.570849	47.640000	1.557257	47.890000	
3.969037	3.551604	0.010908	1.547408	48.740000	1.541215	48.940000	
3.995827	3.521162	0.011109	1.543926	49.740000	1.538263	49.180000	
4.023426	3.509545	0.010873	1.559670	49.880000	1.561611	49.630000	
4.071309	3.519132	0.010670	1.560455	50.560000	1.560823	50.400000	
4.121041	3.515714	0.010761	1.553592	51.100000	1.556877	50.600000	
4.198618	3.532276	0.010965	1.555224	51.680000	1.555977	51.320000	
4.240305	3.531250	0.010869	1.578954	51.480000	1.585046	51.400000	
4.259558	3.505916	0.010807	1.574186	51.700000	1.573774	51.580000	
4.330957	3.520414	0.010916	1.563168	52.280000	1.568165	52.050000	
4.395820	3.523466	0.011080	1.579465	52.080000	1.581793	52.230000	
4.412701	3.509324	0.010853	1.562867	52.880000	1.569687	52.860000	
4.505422	3.524348	0.011176	1.552473	53.200000	1.551968	53.410000	
