Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.806580	3.805247	1.583843	2.221404	0.003885	2.274438	12.380000	2.273903	12.230000	
3.649460	3.643383	1.578610	2.064774	0.006091	2.286308	13.760000	2.283144	13.810000	
3.503008	3.490141	1.576123	1.914018	0.007866	2.174974	15.740000	2.165379	16.060000	
3.402650	3.381493	1.573192	1.808301	0.009283	1.943620	28.160000	1.932615	29.410000	
3.315414	3.285931	1.569517	1.716414	0.010062	1.805643	35.700000	1.789823	36.740000	
3.259738	3.223597	1.568425	1.655172	0.010112	1.763024	38.700000	1.748706	39.210000	
3.220202	3.175753	1.565659	1.610094	0.010525	1.750753	39.660000	1.740679	40.160000	
3.203378	3.152308	1.563904	1.588404	0.010481	1.738879	40.700000	1.723893	41.450000	
3.180691	3.122871	1.562368	1.560502	0.010465	1.725563	41.980000	1.705583	42.850000	
3.160182	3.096250	1.562098	1.534153	0.010352	1.721506	41.680000	1.700949	42.880000	
3.179574	3.110555	1.562227	1.548328	0.010116	1.691021	43.440000	1.673334	44.190000	
3.177287	3.100361	1.561077	1.539285	0.010290	1.678493	43.900000	1.661519	44.500000	
3.165249	3.082220	1.560309	1.521911	0.010216	1.642891	45.240000	1.629441	45.770000	
3.179824	3.088410	1.560587	1.527823	0.010419	1.621424	46.020000	1.607226	46.740000	
3.173625	3.076738	1.559421	1.517317	0.010279	1.599848	47.160000	1.589761	47.600000	
3.172858	3.067762	1.558377	1.509385	0.010429	1.578643	47.420000	1.569978	48.350000	
3.174476	3.062195	1.558181	1.504014	0.010466	1.559509	48.740000	1.553514	48.900000	
3.188131	3.068049	1.557856	1.510193	0.010556	1.557007	48.080000	1.549028	48.900000	
3.185730	3.056408	1.558863	1.497545	0.010751	1.548467	48.880000	1.538621	49.510000	
3.202718	3.063445	1.557777	1.505667	0.010989	1.532686	50.320000	1.518779	50.600000	
