Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.340872	3.337999	1.228694	2.109305	0.004642	2.275399	12.480000	2.274395	12.780000	
3.138389	3.125582	1.220481	1.905101	0.007652	2.204487	12.700000	2.201892	13.000000	
2.979812	2.953657	1.217002	1.736655	0.009475	1.946864	28.520000	1.944168	28.310000	
2.878055	2.838503	1.215433	1.623070	0.010268	1.787047	37.140000	1.770098	38.700000	
2.818750	2.767174	1.214096	1.553077	0.010424	1.747634	40.760000	1.715685	42.050000	
2.811550	2.747023	1.213060	1.533963	0.010651	1.728063	41.900000	1.693341	43.480000	
2.793278	2.716923	1.212237	1.504686	0.010684	1.704411	43.240000	1.674711	44.320000	
2.778144	2.687177	1.210721	1.476456	0.011033	1.653385	45.200000	1.627115	46.120000	
2.775864	2.673420	1.210827	1.462592	0.010948	1.615473	46.700000	1.590781	47.760000	
2.781141	2.662633	1.208736	1.453897	0.011342	1.596609	47.920000	1.572621	48.850000	
2.800957	2.666149	1.207974	1.458175	0.011667	1.565270	48.900000	1.546451	50.100000	
2.790539	2.642596	1.208488	1.434108	0.011696	1.534322	50.780000	1.521883	51.540000	
2.798845	2.635790	1.207985	1.427805	0.011853	1.520338	52.260000	1.510284	52.280000	
2.816920	2.640992	1.208036	1.432956	0.011844	1.490975	53.300000	1.478340	53.660000	
2.815668	2.628041	1.206608	1.421434	0.011767	1.478307	54.020000	1.466003	54.410000	
2.825220	2.623404	1.206007	1.417397	0.011836	1.465753	54.840000	1.452856	55.370000	
2.843468	2.631263	1.206211	1.425051	0.011692	1.468572	55.600000	1.457290	55.530000	
2.828665	2.608428	1.205726	1.402702	0.011446	1.441305	56.340000	1.428733	56.350000	
2.840833	2.607164	1.205688	1.401477	0.011487	1.425781	57.340000	1.410844	57.740000	
2.849776	2.607710	1.206029	1.401681	0.011287	1.412376	57.880000	1.396489	57.850000	
