Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
1.211499	0.490442	0.307046	0.183396	0.014225	1.471380	61.980000	1.443805	61.680000	
1.165597	0.428749	0.270774	0.157975	0.014328	1.501548	60.900000	1.482710	61.100000	
1.159276	0.403844	0.259064	0.144780	0.014480	1.480531	61.320000	1.502159	61.520000	
1.176122	0.421305	0.264993	0.156311	0.014266	1.422879	61.520000	1.443320	62.040000	
1.235816	0.474056	0.293375	0.180681	0.014199	1.434283	62.520000	1.437375	62.540000	
1.218449	0.477375	0.297356	0.180019	0.013624	1.405246	63.360000	1.357831	63.480000	
1.207975	0.455211	0.281901	0.173310	0.013655	1.366640	63.100000	1.373290	63.660000	
1.248732	0.456116	0.290880	0.165235	0.014187	1.389615	63.420000	1.413366	63.830000	
1.204761	0.425981	0.271871	0.154110	0.013756	1.426038	62.460000	1.412978	63.090000	
1.279426	0.471194	0.294340	0.176854	0.014092	1.447578	62.480000	1.463539	62.770000	
1.292673	0.482166	0.303830	0.178336	0.013952	1.470622	61.960000	1.479238	62.660000	
1.263076	0.446137	0.285720	0.160417	0.013887	1.443833	61.860000	1.437974	62.780000	
1.276063	0.440092	0.280756	0.159336	0.014035	1.501490	61.980000	1.471617	62.380000	
1.296115	0.463388	0.294790	0.168598	0.013807	1.405387	63.020000	1.425688	62.730000	
1.312316	0.460775	0.290980	0.169796	0.013949	1.436155	63.000000	1.465944	61.930000	
1.325856	0.490301	0.311193	0.179108	0.013522	1.430443	63.780000	1.410418	63.410000	
1.327937	0.477248	0.304788	0.172460	0.013605	1.442789	63.480000	1.435943	63.410000	
1.325122	0.452994	0.287351	0.165643	0.013785	1.520585	62.460000	1.487110	62.560000	
1.365699	0.482478	0.308866	0.173612	0.013798	1.426187	63.500000	1.379599	63.560000	
1.372018	0.466828	0.301882	0.164946	0.013980	1.433185	63.600000	1.359359	63.430000	
1.348115	0.434640	0.277610	0.157030	0.013948	1.459172	63.020000	1.408247	62.880000	
1.392522	0.484522	0.307539	0.176983	0.013709	1.380978	63.140000	1.408435	63.470000	
1.383477	0.465606	0.291738	0.173869	0.013706	1.315191	64.200000	1.345568	63.970000	
1.385501	0.459379	0.293921	0.165458	0.013678	1.364234	64.560000	1.405801	63.900000	
1.392963	0.468871	0.298399	0.170472	0.013500	1.384626	63.920000	1.434762	63.770000	
1.441083	0.511206	0.325297	0.185909	0.013440	1.378467	64.080000	1.401409	63.800000	
1.445005	0.478904	0.304560	0.174345	0.013815	1.376631	63.880000	1.401689	64.270000	
1.447987	0.463009	0.296953	0.166056	0.013938	1.374645	63.880000	1.411423	64.150000	
1.452179	0.492941	0.314478	0.178463	0.013433	1.387672	64.080000	1.419306	64.290000	
1.460227	0.459387	0.298340	0.161048	0.013872	1.441154	63.500000	1.507902	63.390000	
1.468321	0.484759	0.307420	0.177339	0.013495	1.408553	64.280000	1.455615	63.480000	
1.457902	0.469527	0.300235	0.169292	0.013423	1.408834	63.540000	1.440468	63.710000	
