Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.746821	3.746613	0.004641	2.274874	16.600000	2.274378	16.500000	
3.541814	3.540931	0.006983	2.203790	18.600000	2.202751	18.510000	
3.391032	3.389136	0.009082	1.986295	27.120000	1.988642	27.290000	
3.259572	3.256595	0.010233	1.783557	37.580000	1.783471	38.550000	
3.169688	3.165749	0.010541	1.679345	42.840000	1.670254	43.700000	
3.122620	3.117751	0.010670	1.662760	44.340000	1.652586	44.530000	
3.069083	3.063470	0.010407	1.653572	44.520000	1.648213	44.620000	
3.061559	3.054888	0.010710	1.639252	45.440000	1.633443	45.400000	
3.045443	3.037879	0.010721	1.630696	45.400000	1.623165	46.540000	
2.996565	2.987859	0.011042	1.624677	46.160000	1.615347	46.580000	
2.994978	2.985393	0.010998	1.614927	46.720000	1.605189	46.570000	
2.991556	2.980662	0.011414	1.599311	47.220000	1.590091	47.660000	
2.987715	2.975652	0.011620	1.596994	47.640000	1.592367	47.490000	
2.991466	2.977793	0.012198	1.582833	48.360000	1.578498	48.360000	
2.970556	2.955950	0.012135	1.578457	48.380000	1.573745	48.710000	
2.975471	2.959359	0.012521	1.571984	48.660000	1.563074	48.990000	
2.959112	2.941671	0.012730	1.578492	47.800000	1.559477	49.280000	
2.969299	2.950277	0.013096	1.560043	49.000000	1.540658	50.200000	
2.937439	2.917209	0.013172	1.571039	48.500000	1.554587	50.230000	
2.950583	2.929276	0.013162	1.553853	49.580000	1.536015	50.370000	
