Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.115323	4.113507	1.929259	2.184247	0.004073	2.305557	12.380000	2.304566	12.190000	
3.896992	3.888595	1.908786	1.979809	0.006879	2.357898	11.120000	2.356246	11.260000	
3.700552	3.683032	1.887514	1.795518	0.008719	2.172308	19.640000	2.173121	20.300000	
3.588083	3.560878	1.872674	1.688204	0.009692	1.833460	33.700000	1.832464	33.840000	
3.494291	3.457983	1.859350	1.598633	0.010087	1.723005	39.380000	1.708038	39.670000	
3.433312	3.388400	1.850590	1.537810	0.010203	1.708897	41.020000	1.694551	41.450000	
3.435208	3.381524	1.848366	1.533158	0.010320	1.693439	42.140000	1.671831	43.370000	
3.418320	3.357583	1.841062	1.516521	0.010126	1.682158	43.200000	1.675309	43.350000	
3.390764	3.321525	1.835696	1.485830	0.010180	1.644460	44.540000	1.637302	45.150000	
3.417412	3.338703	1.836483	1.502220	0.010358	1.618092	46.160000	1.613610	46.190000	
3.410501	3.323936	1.831980	1.491955	0.010302	1.612442	46.780000	1.613184	46.670000	
3.419614	3.322334	1.831390	1.490944	0.010574	1.588153	47.120000	1.597346	47.550000	
3.418637	3.310744	1.829122	1.481622	0.010787	1.561886	48.640000	1.570504	48.690000	
3.420705	3.303149	1.827083	1.476066	0.010886	1.543807	49.440000	1.555179	49.650000	
3.409667	3.283066	1.823875	1.459191	0.010911	1.510901	50.880000	1.517159	51.080000	
3.417613	3.281258	1.821149	1.460109	0.010994	1.491603	51.860000	1.490926	51.770000	
3.410879	3.260398	1.816706	1.443692	0.011400	1.488279	52.620000	1.484805	52.900000	
3.431231	3.266885	1.816749	1.450136	0.011741	1.468589	54.000000	1.472955	53.940000	
3.414002	3.236944	1.811498	1.425446	0.011959	1.451518	54.740000	1.451129	54.890000	
3.424628	3.240937	1.811704	1.429233	0.011772	1.449995	55.060000	1.447466	55.360000	
