Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.801030	3.792226	1.886202	1.906024	0.006257	2.270619	11.440000	2.269434	11.390000	
3.378994	3.340381	1.825620	1.514760	0.010175	2.087247	21.760000	2.080547	22.190000	
3.157637	3.084063	1.776400	1.307663	0.011722	1.399057	49.800000	1.398454	49.720000	
2.983467	2.871956	1.736162	1.135795	0.012716	0.928422	68.660000	0.919349	68.250000	
2.869739	2.721041	1.697536	1.023505	0.013207	0.723294	74.840000	0.725084	74.430000	
2.781092	2.589120	1.666912	0.922208	0.013954	0.644995	77.840000	0.650914	77.430000	
2.760361	2.529250	1.652221	0.877029	0.014222	0.605787	79.540000	0.610954	79.530000	
2.736243	2.463576	1.636841	0.826735	0.014550	0.590963	80.200000	0.593146	80.230000	
2.705123	2.389134	1.619603	0.769531	0.014873	0.575544	80.940000	0.584473	81.000000	
2.696984	2.338330	1.605312	0.733018	0.015100	0.552055	81.840000	0.564216	81.680000	
2.672612	2.288132	1.584684	0.703448	0.014653	0.542403	82.680000	0.555732	82.280000	
2.669749	2.248289	1.578707	0.669582	0.014665	0.536053	82.520000	0.544862	82.800000	
2.706766	2.242035	1.579533	0.662503	0.014879	0.533919	83.500000	0.544933	83.320000	
2.747715	2.253585	1.589057	0.664528	0.014644	0.513005	83.760000	0.521993	83.880000	
2.734250	2.200511	1.570881	0.629630	0.014723	0.500945	84.180000	0.515320	84.050000	
2.742119	2.191958	1.574148	0.617810	0.014205	0.497564	84.680000	0.513638	84.280000	
2.841746	2.226043	1.596049	0.629995	0.014924	0.489107	84.980000	0.499834	84.470000	
2.768138	2.159372	1.573830	0.585542	0.013919	0.462464	85.960000	0.471893	85.140000	
2.833921	2.190584	1.584232	0.606352	0.013916	0.469638	85.720000	0.481685	85.050000	
2.875242	2.183483	1.586004	0.597479	0.014189	0.467906	85.700000	0.474113	85.350000	
