Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.710804	3.706094	1.866473	1.839621	0.006450	2.280493	18.380000	2.275507	19.220000	
3.290523	3.270314	1.794795	1.475519	0.010202	2.219674	22.480000	2.207825	23.430000	
3.018171	2.979767	1.731194	1.248573	0.011768	1.513511	46.760000	1.498322	46.510000	
2.864481	2.805517	1.686854	1.118663	0.012960	0.999604	65.020000	0.980647	65.310000	
2.707894	2.626602	1.629059	0.997543	0.013891	0.770948	73.320000	0.763770	73.270000	
2.618743	2.514317	1.596867	0.917450	0.014604	0.685593	76.540000	0.684697	76.660000	
2.526539	2.396390	1.546796	0.849594	0.015407	0.653384	78.000000	0.660739	78.410000	
2.479406	2.328821	1.517155	0.811666	0.015458	0.648693	79.420000	0.650201	79.680000	
2.435922	2.254558	1.480829	0.773729	0.016399	0.653106	79.880000	0.654872	80.310000	
2.387368	2.182546	1.447004	0.735543	0.016592	0.658361	80.280000	0.650148	80.850000	
2.400114	2.172438	1.442513	0.729925	0.016683	0.635903	81.340000	0.633132	81.560000	
2.351437	2.097889	1.392734	0.705155	0.016961	0.656698	81.740000	0.647922	82.110000	
2.338751	2.069134	1.368849	0.700285	0.016583	0.651152	82.000000	0.639772	82.380000	
2.347631	2.057152	1.385580	0.671572	0.016562	0.642625	81.700000	0.641318	82.060000	
2.397279	2.075685	1.394233	0.681452	0.017067	0.607464	82.480000	0.607975	82.890000	
2.364342	2.026524	1.356033	0.670491	0.016763	0.617899	83.080000	0.625504	82.940000	
2.352578	1.992459	1.342405	0.650054	0.016789	0.612812	83.360000	0.615848	83.250000	
2.416656	2.029956	1.380080	0.649877	0.016996	0.605292	83.540000	0.601896	83.290000	
2.385654	1.994988	1.362300	0.632688	0.016246	0.597608	83.320000	0.595596	83.680000	
2.390469	1.970681	1.343270	0.627411	0.016562	0.604106	83.820000	0.596418	83.910000	
