Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.148008	4.146310	1.938692	2.207618	0.004191	2.312913	10.000000	2.312327	10.000000	
3.996987	3.990015	1.932166	2.057849	0.006078	2.347211	10.040000	2.345953	10.070000	
3.856026	3.840981	1.925497	1.915484	0.007986	2.173052	20.240000	2.172159	20.030000	
3.755648	3.731625	1.917687	1.813938	0.009135	1.924614	32.800000	1.920672	32.180000	
3.665594	3.631790	1.911368	1.720422	0.009998	1.821568	35.440000	1.811592	36.730000	
3.614398	3.572279	1.906721	1.665559	0.010206	1.767847	38.560000	1.751226	39.660000	
3.579147	3.525939	1.901862	1.624077	0.010919	1.775164	38.740000	1.755573	40.470000	
3.557832	3.498212	1.898950	1.599262	0.010602	1.743325	41.160000	1.711699	41.750000	
3.518905	3.450403	1.893135	1.557268	0.010747	1.750464	41.240000	1.723605	42.140000	
3.511495	3.433906	1.891917	1.541989	0.010887	1.734877	41.120000	1.707969	42.050000	
3.515054	3.430085	1.890348	1.539737	0.010794	1.716716	42.060000	1.688283	43.510000	
3.520512	3.427086	1.888946	1.538141	0.010830	1.694494	43.560000	1.671969	43.780000	
3.504388	3.400320	1.886295	1.514025	0.011101	1.682870	43.460000	1.662549	44.350000	
3.497991	3.386381	1.883795	1.502586	0.011025	1.666099	44.480000	1.644048	45.190000	
3.505999	3.383811	1.883576	1.500235	0.011234	1.646024	45.040000	1.626334	45.660000	
3.506817	3.376739	1.881097	1.495643	0.011189	1.634001	45.740000	1.612855	46.060000	
3.527853	3.387188	1.882737	1.504451	0.011364	1.617651	45.600000	1.594194	46.630000	
3.531864	3.380781	1.881203	1.499578	0.011512	1.612662	46.920000	1.585292	47.370000	
3.526763	3.366723	1.879519	1.487204	0.011537	1.605827	46.780000	1.587959	47.560000	
3.556231	3.385160	1.879983	1.505177	0.011697	1.575700	48.100000	1.559934	48.680000	
