Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.204282	3.192643	1.205696	1.986946	0.005458	2.268594	10.000000	2.266243	10.010000	
2.938504	2.887154	1.170872	1.716282	0.008409	2.135872	22.180000	2.127785	22.230000	
2.750422	2.645913	1.145812	1.500102	0.010409	1.737666	37.980000	1.726423	38.080000	
2.643326	2.487231	1.129058	1.358173	0.011136	1.244596	57.180000	1.238856	56.540000	
2.574586	2.359590	1.113714	1.245877	0.011922	1.001081	65.340000	1.002991	64.460000	
2.525752	2.250531	1.101763	1.148768	0.012494	0.876463	69.360000	0.879576	68.310000	
2.499124	2.166479	1.092403	1.074076	0.012794	0.791474	72.460000	0.791511	72.220000	
2.460513	2.071314	1.083733	0.987581	0.012981	0.728930	74.740000	0.726655	74.860000	
2.469962	2.018178	1.076636	0.941542	0.013288	0.675873	77.280000	0.671916	77.340000	
2.479943	1.971484	1.074207	0.897276	0.013388	0.653061	78.360000	0.650280	78.280000	
2.469901	1.915201	1.064748	0.850453	0.013208	0.623018	79.220000	0.624689	78.980000	
2.522206	1.903077	1.067904	0.835173	0.013462	0.589226	79.980000	0.588113	80.130000	
2.514206	1.851504	1.058736	0.792768	0.013248	0.569969	80.900000	0.568161	81.040000	
2.560219	1.852084	1.064176	0.787908	0.013122	0.560250	81.080000	0.565364	81.340000	
2.577364	1.805180	1.055643	0.749537	0.013318	0.529077	81.880000	0.538460	82.370000	
2.579927	1.762356	1.042021	0.720335	0.013180	0.511008	82.360000	0.517148	83.050000	
2.659184	1.780125	1.047024	0.733101	0.013324	0.517735	82.140000	0.518169	83.010000	
2.712022	1.774827	1.044084	0.730742	0.013388	0.511206	82.520000	0.509693	83.520000	
2.782835	1.782712	1.048290	0.734422	0.013513	0.506595	82.600000	0.505408	83.740000	
2.801144	1.774757	1.045143	0.729614	0.013156	0.500016	82.980000	0.493592	83.790000	
