Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.604156	3.600721	1.614062	1.986659	0.006133	2.169466	18.800000	2.164138	18.770000	
3.188828	3.174293	1.563600	1.610692	0.010123	1.945280	29.540000	1.935606	31.430000	
3.061897	3.036239	1.557141	1.479098	0.010792	1.763980	39.540000	1.754570	39.840000	
3.021416	2.984682	1.552463	1.432219	0.011043	1.692798	43.040000	1.684590	43.150000	
3.021738	2.972225	1.550289	1.421936	0.011577	1.639716	46.060000	1.628621	45.720000	
3.014839	2.953786	1.548315	1.405471	0.011676	1.596238	47.560000	1.583752	47.600000	
3.007406	2.931327	1.546425	1.384902	0.012319	1.561827	49.020000	1.545177	49.720000	
3.011911	2.922866	1.545793	1.377073	0.012488	1.525475	50.360000	1.503645	51.580000	
3.013061	2.913089	1.543856	1.369233	0.012386	1.495430	51.520000	1.470811	53.060000	
3.017576	2.904881	1.545838	1.359043	0.012477	1.474334	53.100000	1.446585	54.410000	
3.027620	2.902779	1.543012	1.359767	0.012516	1.451663	54.560000	1.423158	55.970000	
3.036440	2.901772	1.544857	1.356915	0.012324	1.413433	56.220000	1.389474	57.410000	
3.049229	2.905239	1.542044	1.363195	0.012126	1.390409	57.240000	1.372800	58.110000	
3.049762	2.898535	1.542543	1.355992	0.011798	1.369812	58.300000	1.360551	59.170000	
3.054476	2.896174	1.543355	1.352818	0.011495	1.351434	59.500000	1.343056	59.650000	
3.066534	2.900816	1.542706	1.358110	0.011253	1.331979	60.020000	1.327236	60.340000	
3.073088	2.895359	1.541818	1.353541	0.011336	1.313421	61.040000	1.309754	61.330000	
3.065470	2.887422	1.541825	1.345597	0.010708	1.288731	62.040000	1.286460	61.930000	
3.079269	2.888517	1.539816	1.348702	0.010860	1.266986	62.780000	1.264648	63.020000	
3.078212	2.886967	1.541131	1.345836	0.010326	1.263970	62.820000	1.259028	63.390000	
