Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.845059	3.838645	1.890748	1.947897	0.005448	2.246788	17.980000	2.244600	18.170000	
3.552070	3.524210	1.849092	1.675118	0.008475	2.130432	22.700000	2.125297	22.670000	
3.326374	3.270778	1.810416	1.460363	0.010299	1.757604	35.680000	1.751525	35.600000	
3.174470	3.087655	1.776884	1.310771	0.011517	1.222203	57.360000	1.214300	57.050000	
3.048469	2.930653	1.743609	1.187045	0.012163	0.941518	67.740000	0.934170	66.970000	
2.972668	2.820938	1.721855	1.099083	0.012823	0.832870	71.180000	0.824709	70.730000	
2.889808	2.704085	1.695070	1.009015	0.013295	0.775422	73.500000	0.765144	73.470000	
2.829494	2.610380	1.669072	0.941308	0.013584	0.721358	75.400000	0.711086	75.700000	
2.791337	2.537831	1.654729	0.883103	0.013867	0.696993	76.900000	0.688544	77.070000	
2.782142	2.491811	1.644531	0.847280	0.014212	0.673774	77.840000	0.661212	78.330000	
2.730968	2.411359	1.621552	0.789807	0.014160	0.656884	78.320000	0.645780	79.080000	
2.771602	2.413646	1.625373	0.788273	0.014482	0.637552	79.020000	0.619210	80.180000	
2.755347	2.363663	1.617584	0.746079	0.014571	0.617556	79.740000	0.595078	80.510000	
2.742817	2.320382	1.598645	0.721737	0.014552	0.607585	80.240000	0.587325	81.270000	
2.748809	2.305028	1.602074	0.702955	0.014243	0.606612	80.540000	0.582586	81.460000	
2.802159	2.314050	1.605468	0.708582	0.014652	0.587345	81.420000	0.566274	82.040000	
2.781616	2.271178	1.593611	0.677568	0.014391	0.582241	81.580000	0.566629	82.040000	
2.800554	2.266736	1.591782	0.674953	0.014184	0.579142	81.840000	0.565102	82.580000	
2.784374	2.222367	1.580006	0.642361	0.014129	0.572241	82.140000	0.560458	83.100000	
2.804929	2.217895	1.587645	0.630250	0.014006	0.550519	82.860000	0.536566	83.530000	
