Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.138004	3.121258	1.228896	1.892362	0.006025	2.196334	19.480000	2.189287	20.120000	
2.752076	2.678415	1.200744	1.477671	0.009681	1.892277	31.500000	1.887434	32.260000	
2.560881	2.424100	1.191067	1.233033	0.010919	1.257659	58.320000	1.252461	58.400000	
2.451711	2.247103	1.183401	1.063702	0.011682	0.895483	70.300000	0.886167	70.040000	
2.419429	2.141196	1.179997	0.961198	0.012355	0.726628	75.120000	0.716124	75.570000	
2.351870	2.011094	1.174955	0.836140	0.012396	0.631530	78.480000	0.621207	79.260000	
2.335333	1.935426	1.170925	0.764500	0.012308	0.565177	80.740000	0.557445	81.500000	
2.329512	1.865094	1.169680	0.695415	0.012389	0.526079	82.160000	0.526260	82.580000	
2.347279	1.825751	1.168778	0.656973	0.012282	0.503607	83.340000	0.502798	83.280000	
2.399458	1.819722	1.169098	0.650623	0.012202	0.489004	83.800000	0.486743	83.860000	
2.401904	1.778973	1.164793	0.614180	0.011876	0.468490	84.660000	0.469662	84.520000	
2.465194	1.769459	1.164087	0.605372	0.012100	0.451390	85.440000	0.453788	85.080000	
2.538195	1.780124	1.163534	0.616590	0.012131	0.434138	85.880000	0.442947	85.430000	
2.569427	1.769140	1.163305	0.605835	0.011862	0.427687	86.240000	0.439247	85.480000	
2.631198	1.756079	1.160239	0.595840	0.012062	0.419929	86.820000	0.429178	86.040000	
2.583799	1.708676	1.158605	0.550072	0.011294	0.421535	86.680000	0.430515	86.080000	
2.715238	1.736722	1.159585	0.577137	0.011863	0.408194	87.280000	0.418951	86.440000	
2.758990	1.743842	1.160657	0.583185	0.011605	0.406861	87.000000	0.415684	86.460000	
2.851872	1.746550	1.161691	0.584859	0.011948	0.398268	86.880000	0.409630	86.470000	
2.898392	1.752974	1.161761	0.591213	0.011746	0.395820	87.060000	0.410083	86.700000	
