Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.977566	3.970146	1.835943	2.134203	0.003573	2.274130	15.040000	2.272885	15.500000	
3.598308	3.561446	1.653692	1.907753	0.006783	2.175768	16.160000	2.173619	16.440000	
3.276563	3.195941	1.488369	1.707572	0.009010	1.968928	26.540000	1.968322	27.310000	
3.117298	2.991464	1.393343	1.598121	0.010109	1.804732	37.180000	1.801530	36.540000	
3.026976	2.862764	1.333861	1.528903	0.010281	1.751680	39.560000	1.741065	39.770000	
3.030257	2.822323	1.314608	1.507715	0.010652	1.721321	41.260000	1.712299	41.890000	
3.062093	2.817438	1.314427	1.503011	0.010594	1.702268	43.320000	1.697882	42.770000	
3.059814	2.775659	1.293230	1.482429	0.010672	1.673384	44.240000	1.663508	44.280000	
3.113313	2.783447	1.297251	1.486195	0.010942	1.671587	46.020000	1.660774	45.600000	
3.137586	2.766127	1.287682	1.478445	0.011020	1.678566	46.280000	1.659360	46.100000	
3.171364	2.760813	1.285185	1.475628	0.011018	1.662326	47.560000	1.636925	47.910000	
3.169868	2.720338	1.267890	1.452448	0.011014	1.651457	49.000000	1.621178	49.260000	
3.222544	2.729233	1.270237	1.458996	0.011123	1.659038	49.540000	1.626889	49.970000	
3.222768	2.700923	1.256835	1.444088	0.010896	1.635660	50.880000	1.607189	50.730000	
3.266311	2.707218	1.259090	1.448127	0.010868	1.620132	51.780000	1.584039	52.440000	
3.272214	2.694099	1.253047	1.441051	0.010505	1.619663	52.600000	1.590229	53.150000	
3.310177	2.692239	1.253341	1.438898	0.010546	1.627293	52.860000	1.595298	53.070000	
3.323889	2.691192	1.252496	1.438696	0.010184	1.628783	53.100000	1.594213	53.870000	
3.345116	2.666591	1.239828	1.426763	0.010337	1.614742	53.580000	1.582301	54.400000	
3.404930	2.694293	1.253688	1.440604	0.010271	1.594938	54.420000	1.564122	55.070000	
