Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.804986	3.801517	1.582615	2.218902	0.004041	2.268219	17.180000	2.267246	17.030000	
3.659893	3.644673	1.576453	2.068220	0.006236	2.309509	10.700000	2.305378	10.890000	
3.518498	3.486631	1.571298	1.915333	0.007924	2.144633	16.040000	2.135458	15.780000	
3.413152	3.362629	1.566696	1.795933	0.009004	1.893093	29.380000	1.884945	29.910000	
3.346684	3.276810	1.562485	1.714325	0.009703	1.770960	36.740000	1.757214	37.080000	
3.319515	3.230606	1.559720	1.670886	0.010102	1.735263	39.780000	1.718177	40.260000	
3.305776	3.200260	1.558590	1.641670	0.010143	1.715042	41.540000	1.699483	40.980000	
3.302789	3.178026	1.557737	1.620290	0.010400	1.702781	42.400000	1.685541	42.040000	
3.290848	3.147758	1.556903	1.590855	0.010523	1.678014	43.280000	1.654893	43.410000	
3.268948	3.109442	1.553487	1.555955	0.010492	1.658238	44.520000	1.631799	44.820000	
3.293382	3.115541	1.554139	1.561402	0.010585	1.639615	45.120000	1.609963	45.570000	
3.300682	3.110558	1.554020	1.556539	0.010335	1.609129	46.580000	1.585349	46.820000	
3.329357	3.115994	1.552569	1.563425	0.010668	1.579979	47.360000	1.549815	48.440000	
3.333472	3.102611	1.551896	1.550715	0.010686	1.592696	47.320000	1.565132	48.230000	
3.349637	3.100258	1.552126	1.548132	0.010754	1.555875	49.220000	1.525812	50.190000	
3.369091	3.096327	1.551418	1.544909	0.011001	1.541843	49.920000	1.508772	51.050000	
3.379849	3.088195	1.550457	1.537738	0.011045	1.538802	50.360000	1.508853	51.240000	
3.396034	3.080179	1.552231	1.527948	0.011281	1.520349	50.680000	1.487660	51.980000	
3.402787	3.080745	1.551227	1.529518	0.010884	1.498229	51.980000	1.467631	53.090000	
3.425024	3.075318	1.551029	1.524289	0.011207	1.490270	52.240000	1.459209	53.490000	
