Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
2.764178	2.758101	1.220882	1.537219	0.006504	2.100578	26.100000	2.093595	27.510000	
2.024816	2.002872	0.879841	1.123031	0.008597	1.514229	47.820000	1.504850	47.640000	
1.570435	1.531530	0.652523	0.879007	0.009126	0.985204	66.540000	0.970998	66.330000	
1.275069	1.218516	0.511753	0.706763	0.009522	0.757664	73.600000	0.743006	74.500000	
1.048832	0.974897	0.410194	0.564703	0.009671	0.674549	76.700000	0.666543	77.460000	
0.944996	0.849007	0.355929	0.493078	0.010261	0.608725	79.360000	0.602125	79.800000	
0.891012	0.776380	0.324193	0.452187	0.010370	0.578807	80.200000	0.570698	81.110000	
0.816149	0.689751	0.287622	0.402130	0.009911	0.560177	81.260000	0.555644	81.820000	
0.802744	0.660641	0.275499	0.385142	0.009832	0.547924	82.180000	0.548657	82.250000	
0.696823	0.548577	0.228053	0.320525	0.009173	0.535546	82.600000	0.535905	82.940000	
0.716802	0.554379	0.229892	0.324488	0.009086	0.527356	83.020000	0.523925	83.330000	
0.720858	0.543942	0.227294	0.316647	0.009052	0.515591	83.520000	0.514978	83.460000	
0.752761	0.556040	0.231392	0.324648	0.009256	0.503928	83.920000	0.500172	84.020000	
0.715906	0.510079	0.210713	0.299366	0.008978	0.487330	84.380000	0.488074	84.540000	
0.744632	0.525360	0.218913	0.306446	0.008897	0.479587	84.860000	0.478287	84.930000	
0.686895	0.468869	0.195063	0.273806	0.008274	0.468859	85.340000	0.471626	85.490000	
0.732530	0.501102	0.208436	0.292665	0.008254	0.464518	85.780000	0.464954	85.810000	
0.686368	0.447714	0.185754	0.261960	0.008021	0.464467	85.740000	0.464101	85.930000	
0.727049	0.467554	0.194179	0.273375	0.008248	0.450572	86.020000	0.450645	86.220000	
0.747144	0.474964	0.198940	0.276024	0.008210	0.445600	85.860000	0.449699	86.340000	
