Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.835286	3.829084	1.923614	1.905470	0.005395	2.261066	11.780000	2.259212	11.830000	
3.501003	3.473436	1.905235	1.568201	0.008617	2.133652	21.640000	2.128642	22.390000	
3.259368	3.206280	1.888431	1.317850	0.010080	1.566275	44.880000	1.560049	45.020000	
3.138391	3.058620	1.877219	1.181401	0.010827	1.042729	64.600000	1.034126	64.510000	
3.042258	2.935087	1.867880	1.067207	0.011325	0.866272	69.780000	0.862063	69.700000	
2.978542	2.840677	1.860086	0.980591	0.011925	0.776938	73.140000	0.774890	73.130000	
2.878029	2.715084	1.851321	0.863763	0.011949	0.709115	75.940000	0.710224	75.900000	
2.840128	2.643445	1.844055	0.799390	0.012479	0.662021	77.940000	0.667461	77.490000	
2.778877	2.554545	1.834531	0.720014	0.012571	0.628711	79.160000	0.635688	78.850000	
2.756378	2.508817	1.833012	0.675805	0.012406	0.599020	80.080000	0.604904	80.330000	
2.766110	2.479358	1.829465	0.649893	0.013005	0.573286	81.280000	0.581419	81.320000	
2.739475	2.442213	1.824254	0.617958	0.012303	0.558895	82.220000	0.563027	81.870000	
2.738433	2.414793	1.822773	0.592021	0.012332	0.544868	82.280000	0.545013	82.540000	
2.725277	2.375467	1.817584	0.557883	0.012339	0.530698	82.720000	0.535476	83.030000	
2.752445	2.382369	1.817116	0.565254	0.012156	0.520729	83.400000	0.526045	83.370000	
2.770228	2.375186	1.817678	0.557508	0.012132	0.521478	83.240000	0.524081	83.220000	
2.818375	2.383077	1.820364	0.562713	0.012569	0.505692	83.860000	0.505940	83.670000	
2.786400	2.347409	1.812961	0.534449	0.011945	0.502841	84.140000	0.502431	83.800000	
2.788544	2.334184	1.811484	0.522700	0.011692	0.499505	84.280000	0.496310	84.240000	
2.842612	2.344953	1.813441	0.531513	0.012157	0.493518	84.300000	0.487977	84.720000	
