Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.558932	3.552619	1.573524	1.979095	0.005274	2.322336	10.120000	2.316912	10.210000	
3.343088	3.317087	1.560774	1.756313	0.007738	2.077068	24.000000	2.067366	24.630000	
3.123709	3.070765	1.549232	1.521534	0.009607	1.809697	33.700000	1.798812	34.350000	
2.981406	2.900659	1.539085	1.361574	0.010484	1.398406	51.500000	1.379930	51.420000	
2.876014	2.765372	1.531470	1.233903	0.011163	1.021486	65.220000	1.016011	64.140000	
2.807423	2.663018	1.526346	1.136672	0.011929	0.870443	69.900000	0.868471	69.330000	
2.751574	2.574595	1.520352	1.054242	0.012373	0.796856	72.360000	0.790555	72.700000	
2.696166	2.485784	1.516278	0.969506	0.012750	0.737280	74.660000	0.729806	75.070000	
2.687141	2.440567	1.512770	0.927797	0.013197	0.691632	76.060000	0.686552	76.650000	
2.617491	2.344968	1.507333	0.837635	0.013040	0.661663	77.900000	0.654565	78.050000	
2.615967	2.314913	1.503455	0.811457	0.013035	0.626034	78.820000	0.618450	79.310000	
2.607712	2.272225	1.504096	0.768130	0.013262	0.598353	79.920000	0.591936	80.320000	
2.610540	2.249145	1.502197	0.746947	0.013148	0.580896	80.720000	0.573332	80.860000	
2.600744	2.208694	1.499080	0.709613	0.013202	0.574454	80.940000	0.565806	81.180000	
2.579243	2.176978	1.495701	0.681277	0.012619	0.561288	81.180000	0.556441	81.730000	
2.590059	2.150090	1.494059	0.656031	0.012903	0.543638	82.600000	0.543224	82.050000	
2.619430	2.148813	1.495317	0.653495	0.012967	0.532861	82.780000	0.528344	82.680000	
2.659854	2.157240	1.498715	0.658524	0.013056	0.524165	82.800000	0.520009	83.120000	
2.647885	2.128456	1.495192	0.633264	0.012762	0.516527	82.940000	0.507784	83.360000	
2.686335	2.134834	1.495276	0.639558	0.012852	0.512533	83.360000	0.504865	83.630000	
