Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.493200	3.493038	1.555655	1.937383	0.005938	2.317975	12.780000	2.309953	12.700000	
3.180636	3.179956	1.523580	1.656376	0.008891	1.931862	29.500000	1.920067	29.110000	
2.924057	2.922664	1.496829	1.425836	0.011072	1.512806	44.820000	1.507811	44.400000	
2.732107	2.729944	1.472599	1.257345	0.012316	1.103979	61.240000	1.092828	61.150000	
2.562347	2.559355	1.447578	1.111777	0.013306	0.890521	68.740000	0.874911	69.020000	
2.473929	2.469937	1.433743	1.036194	0.014501	0.738147	74.440000	0.727317	74.690000	
2.375096	2.370390	1.417659	0.952731	0.014463	0.665751	77.580000	0.664761	77.100000	
2.319766	2.313858	1.408576	0.905282	0.015760	0.644057	78.180000	0.649495	78.160000	
2.255244	2.248424	1.395236	0.853188	0.016038	0.617437	79.740000	0.631224	79.070000	
2.181106	2.173440	1.378222	0.795218	0.016154	0.609941	80.440000	0.621258	79.790000	
2.155152	2.146460	1.372013	0.774447	0.016566	0.600394	80.800000	0.610420	80.760000	
2.112950	2.103186	1.362290	0.740896	0.016976	0.611123	80.900000	0.611639	80.850000	
2.098184	2.087511	1.354908	0.732604	0.017079	0.614988	81.320000	0.619114	81.000000	
2.100598	2.088381	1.353356	0.735025	0.018109	0.608396	81.820000	0.611414	81.380000	
2.053273	2.040551	1.348769	0.691783	0.017547	0.594197	82.360000	0.596329	81.770000	
2.027260	2.013434	1.334915	0.678518	0.017840	0.605864	82.380000	0.607670	81.580000	
2.059679	2.044548	1.344929	0.699618	0.018342	0.607103	82.100000	0.613904	81.690000	
2.026729	2.010883	1.339890	0.670992	0.018105	0.597377	81.920000	0.608538	81.810000	
1.986629	1.969877	1.325922	0.643955	0.018110	0.600081	82.340000	0.616739	81.790000	
2.014400	1.996336	1.331854	0.664482	0.018529	0.603466	82.120000	0.618650	81.590000	
