Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.845235	3.834762	1.927495	1.907266	0.005460	2.291990	16.680000	2.289722	16.670000	
3.565573	3.521123	1.914071	1.607052	0.008569	2.267033	25.360000	2.259376	25.270000	
3.353431	3.269745	1.902984	1.366761	0.009804	1.866635	34.440000	1.852537	35.020000	
3.267153	3.139769	1.895478	1.244290	0.010681	1.217691	58.760000	1.202675	57.790000	
3.188842	3.021396	1.888240	1.133156	0.010931	0.923269	68.480000	0.912691	67.930000	
3.133685	2.924838	1.882851	1.041987	0.011141	0.833487	71.740000	0.827593	70.710000	
3.104608	2.851654	1.877838	0.973816	0.011456	0.763827	74.040000	0.762153	73.450000	
3.100093	2.798547	1.874330	0.924217	0.011819	0.721449	75.980000	0.723962	74.950000	
3.064758	2.724829	1.868415	0.856415	0.011765	0.684914	77.360000	0.690921	76.350000	
3.058155	2.680762	1.866266	0.814496	0.011679	0.656572	78.380000	0.661660	77.630000	
3.083510	2.646643	1.865055	0.781589	0.012238	0.624834	79.540000	0.634586	78.560000	
3.072211	2.609826	1.861018	0.748807	0.011826	0.614695	80.200000	0.621091	79.190000	
3.074478	2.579788	1.860089	0.719699	0.011643	0.582052	81.100000	0.590691	80.180000	
3.091282	2.550108	1.857623	0.692484	0.011792	0.559128	82.020000	0.566897	80.950000	
3.099971	2.524806	1.855898	0.668909	0.011678	0.554633	82.000000	0.563291	81.330000	
3.150439	2.537365	1.855275	0.682090	0.011636	0.541035	82.520000	0.548086	81.650000	
3.162337	2.519406	1.854397	0.665008	0.011464	0.524040	82.700000	0.532681	82.460000	
3.209532	2.510899	1.854735	0.656164	0.011737	0.526197	82.840000	0.536980	81.990000	
3.189847	2.492892	1.850890	0.642002	0.011078	0.529483	82.840000	0.535930	82.070000	
3.261085	2.495262	1.853911	0.641352	0.011555	0.514411	83.160000	0.519533	82.980000	
