Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.432546	3.429929	1.227122	2.202806	0.004539	2.302067	10.000000	2.301688	10.020000	
3.276492	3.265087	1.221176	2.043912	0.007164	2.302859	10.520000	2.298502	10.720000	
3.155117	3.132434	1.217994	1.914440	0.008587	2.055811	24.200000	2.048412	25.160000	
3.044812	3.009158	1.214757	1.794401	0.009686	1.768725	40.920000	1.762795	40.250000	
2.987963	2.938510	1.214144	1.724366	0.010471	1.641445	44.260000	1.630511	44.500000	
2.928586	2.867046	1.212525	1.654521	0.010658	1.599956	46.260000	1.586149	45.880000	
2.893058	2.820569	1.211094	1.609475	0.010623	1.579239	47.260000	1.562774	47.210000	
2.887263	2.802973	1.210390	1.592583	0.010709	1.574495	47.460000	1.556542	47.880000	
2.880899	2.785953	1.210012	1.575941	0.010637	1.559250	48.480000	1.541431	48.590000	
2.895549	2.789347	1.209904	1.579443	0.010654	1.542002	49.260000	1.525634	49.390000	
2.887494	2.770581	1.209333	1.561248	0.010604	1.510458	49.680000	1.492565	50.370000	
2.891753	2.762761	1.208620	1.554141	0.010682	1.504783	50.200000	1.485712	50.770000	
2.866065	2.723371	1.207411	1.515960	0.010870	1.496676	50.640000	1.481064	51.420000	
2.909159	2.754059	1.207194	1.546865	0.010944	1.481562	51.100000	1.458116	52.210000	
2.904362	2.734997	1.207581	1.527416	0.011122	1.456729	52.840000	1.439262	53.060000	
2.909011	2.724944	1.206118	1.518826	0.011308	1.425416	53.520000	1.413910	53.800000	
2.912653	2.718572	1.205811	1.512760	0.011203	1.416875	53.580000	1.406888	54.440000	
2.922528	2.713512	1.206942	1.506570	0.011376	1.401036	54.380000	1.394907	54.760000	
2.938436	2.716441	1.205580	1.510861	0.011428	1.407084	54.380000	1.400030	54.620000	
2.932170	2.697573	1.204660	1.492912	0.011457	1.372963	56.060000	1.365475	56.040000	
