Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.748219	3.735710	0.004538	2.289589	10.120000	2.284218	10.230000	
3.510042	3.446144	0.008422	2.108760	24.040000	2.095627	24.430000	
3.369732	3.238531	0.010561	1.856740	35.840000	1.846340	35.970000	
3.309641	3.111091	0.011473	1.615191	45.960000	1.611307	45.590000	
3.322795	3.065761	0.011528	1.499215	50.560000	1.498700	49.510000	
3.389738	3.072997	0.011642	1.448873	52.040000	1.454985	52.010000	
3.421807	3.046158	0.011673	1.419505	54.420000	1.427612	53.390000	
3.455992	3.024378	0.011628	1.386516	56.560000	1.402292	55.650000	
3.508058	3.021962	0.011549	1.351069	57.720000	1.365570	57.360000	
3.562104	3.008011	0.011786	1.331873	59.040000	1.346813	58.570000	
3.593643	3.001352	0.011393	1.317855	60.200000	1.330470	59.420000	
3.641733	3.006114	0.011166	1.299743	60.680000	1.317542	60.160000	
3.721156	3.019385	0.011341	1.267609	62.280000	1.280480	61.660000	
3.781314	3.020128	0.011388	1.260565	62.600000	1.277250	61.720000	
3.824766	3.015600	0.011277	1.249024	62.840000	1.267818	62.280000	
3.857204	3.008816	0.011060	1.237938	63.580000	1.250072	63.040000	
3.941684	3.023491	0.011243	1.216776	64.120000	1.225377	63.870000	
4.008725	3.023305	0.011378	1.198114	64.580000	1.202934	64.620000	
4.019587	3.010520	0.011020	1.193808	65.100000	1.200990	64.650000	
4.086186	3.011445	0.011131	1.182284	65.600000	1.186800	65.350000	
