Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.425570	3.415395	0.004662	2.254601	15.840000	2.252227	15.960000	
3.331142	3.289804	0.006694	2.233511	15.200000	2.226879	15.420000	
3.229536	3.141404	0.008648	2.029619	29.920000	2.028981	29.880000	
3.152829	3.009068	0.010133	1.806869	35.420000	1.807806	35.630000	
3.076525	2.880568	0.010739	1.639311	43.240000	1.641935	43.280000	
3.100759	2.859688	0.010826	1.569510	46.680000	1.567255	46.720000	
3.109611	2.821454	0.010940	1.545671	48.300000	1.540212	48.590000	
3.123898	2.787978	0.011065	1.501195	50.160000	1.493725	50.700000	
3.165354	2.784190	0.011067	1.451397	52.560000	1.444083	52.420000	
3.192806	2.751384	0.011477	1.432968	53.760000	1.419418	53.990000	
3.220730	2.742138	0.011251	1.397256	54.480000	1.383013	55.430000	
3.241995	2.721346	0.011178	1.406208	55.360000	1.385074	56.020000	
3.308488	2.733274	0.011362	1.407899	55.980000	1.391265	56.470000	
3.367241	2.736626	0.011530	1.375609	57.260000	1.353734	58.140000	
3.390994	2.717493	0.011472	1.346886	57.740000	1.321882	59.120000	
3.426280	2.713851	0.011351	1.325068	58.680000	1.304327	59.850000	
3.497232	2.726626	0.011532	1.302550	59.920000	1.284543	60.360000	
3.541953	2.717198	0.011639	1.283187	60.760000	1.265843	61.340000	
3.569406	2.715069	0.011404	1.274417	61.220000	1.256048	61.720000	
3.651614	2.725906	0.011717	1.288170	61.540000	1.269929	61.820000	
