Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.669656	3.656960	0.005757	2.244054	12.300000	2.243243	12.520000	
3.312355	3.252400	0.010403	1.944761	31.640000	1.947843	30.620000	
3.217401	3.111423	0.011139	1.679039	43.880000	1.681063	43.350000	
3.186743	3.031840	0.011653	1.563514	48.740000	1.558098	48.230000	
3.202139	3.001030	0.011753	1.485948	51.500000	1.472237	51.760000	
3.252376	3.004433	0.011869	1.441509	53.700000	1.417465	54.600000	
3.285377	2.990467	0.011940	1.400623	55.460000	1.373416	56.340000	
3.304414	2.969182	0.011768	1.363293	57.800000	1.337412	58.270000	
3.345570	2.969779	0.011633	1.337849	58.760000	1.312057	59.850000	
3.382981	2.961755	0.011669	1.313526	59.560000	1.294505	60.480000	
3.410522	2.957190	0.011358	1.268416	61.580000	1.258612	62.430000	
3.447603	2.964235	0.011061	1.251815	62.460000	1.249335	63.000000	
3.509566	2.971236	0.011333	1.225856	63.840000	1.228665	63.750000	
3.552833	2.969988	0.011359	1.199507	64.560000	1.207313	64.270000	
3.583440	2.961211	0.011296	1.151375	65.820000	1.163201	65.510000	
3.623337	2.969037	0.011112	1.135081	66.940000	1.149641	66.310000	
3.673786	2.973244	0.011174	1.131225	67.100000	1.144284	66.750000	
3.726307	2.979073	0.011240	1.106720	67.760000	1.119556	67.480000	
3.730474	2.962109	0.010930	1.091965	68.340000	1.104507	68.020000	
3.785097	2.963475	0.011084	1.065810	69.060000	1.073248	69.280000	
