Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.074431	4.073299	1.925731	2.147568	0.004057	2.269242	16.820000	2.269105	17.020000	
3.807513	3.802104	1.897095	1.905009	0.007085	2.194465	17.040000	2.191896	17.550000	
3.553538	3.541476	1.868149	1.673327	0.009605	1.982270	27.440000	1.980725	27.210000	
3.421048	3.402922	1.849405	1.553517	0.010349	1.766018	39.600000	1.762453	38.750000	
3.364142	3.340593	1.838829	1.501764	0.010459	1.702176	42.340000	1.685159	43.010000	
3.358107	3.328994	1.833887	1.495107	0.010586	1.690751	43.560000	1.669990	43.860000	
3.343957	3.309409	1.828880	1.480529	0.010624	1.677579	44.040000	1.658833	44.600000	
3.309565	3.268662	1.820234	1.448428	0.010908	1.663468	45.060000	1.642782	45.490000	
3.302982	3.255505	1.816672	1.438832	0.011167	1.645704	46.020000	1.622831	46.420000	
3.302485	3.247125	1.811564	1.435561	0.011653	1.625355	46.620000	1.605688	47.400000	
3.297002	3.232345	1.807380	1.424965	0.012311	1.607190	47.700000	1.583229	48.220000	
3.314544	3.240716	1.806680	1.434036	0.012837	1.587308	48.600000	1.558100	49.070000	
3.290863	3.209449	1.801051	1.408398	0.013023	1.574298	49.120000	1.544902	50.320000	
3.294626	3.205306	1.797875	1.407430	0.013230	1.550316	50.480000	1.519628	51.570000	
3.288603	3.192478	1.795076	1.397401	0.013259	1.537564	50.960000	1.508462	52.230000	
3.305527	3.201669	1.795622	1.406047	0.013403	1.514044	52.280000	1.483617	53.090000	
3.280958	3.170320	1.789221	1.381098	0.013410	1.517344	52.460000	1.471011	53.790000	
3.291250	3.175460	1.788680	1.386780	0.013233	1.520915	52.840000	1.477557	54.040000	
3.303054	3.179607	1.788286	1.391320	0.013347	1.489301	53.860000	1.449408	54.730000	
3.288393	3.161821	1.785489	1.376332	0.012982	1.480646	54.640000	1.438535	55.940000	
