Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.665837	3.665460	0.009035	2.153874	20.900000	2.151085	21.160000	
3.401994	3.400710	0.011221	1.973608	30.920000	1.972324	30.710000	
3.334959	3.332733	0.011669	1.715558	42.840000	1.722744	42.370000	
3.304901	3.301615	0.012320	1.615145	47.300000	1.617142	47.280000	
3.269565	3.265066	0.013113	1.580620	48.080000	1.577033	48.420000	
3.226333	3.220491	0.013939	1.571495	48.980000	1.568371	48.990000	
3.225436	3.218214	0.014578	1.581416	48.300000	1.576238	48.520000	
3.210819	3.202130	0.015213	1.575430	48.840000	1.572615	48.680000	
3.208842	3.198622	0.015778	1.578842	48.800000	1.579438	48.230000	
3.207381	3.195571	0.016320	1.578918	49.060000	1.575199	48.800000	
3.182979	3.169824	0.016445	1.592513	48.140000	1.585393	48.300000	
3.180136	3.165590	0.016610	1.594025	48.120000	1.587236	48.230000	
3.168231	3.152361	0.016666	1.601646	48.000000	1.590758	48.260000	
3.189122	3.171743	0.016897	1.592840	48.120000	1.595169	47.590000	
3.182150	3.163191	0.017166	1.582067	48.320000	1.587783	48.200000	
3.177001	3.156883	0.017041	1.573236	48.660000	1.578515	48.260000	
3.173713	3.152179	0.017137	1.574933	48.620000	1.575500	48.280000	
3.175989	3.153623	0.016780	1.577064	48.500000	1.576526	48.620000	
3.170575	3.147138	0.016633	1.562775	49.380000	1.571222	48.620000	
3.162820	3.137985	0.016718	1.572328	49.340000	1.578112	48.240000	
