Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.644281	3.633370	1.579346	2.054024	0.005115	2.354705	12.800000	2.352672	13.050000	
3.438708	3.392831	1.568047	1.824783	0.007516	2.325292	12.760000	2.314225	12.720000	
3.299691	3.205299	1.562074	1.643224	0.009386	2.011191	21.960000	1.996025	21.970000	
3.184873	3.037308	1.557004	1.480304	0.010530	1.516375	45.000000	1.507285	44.520000	
3.099482	2.901488	1.550478	1.351010	0.010983	1.155045	60.480000	1.149956	60.150000	
3.030402	2.779462	1.544985	1.234477	0.011403	0.976169	65.400000	0.974807	65.750000	
3.017002	2.708712	1.541701	1.167011	0.011857	0.875984	69.880000	0.871481	69.460000	
2.990546	2.627840	1.539179	1.088661	0.012094	0.813510	71.720000	0.816078	71.630000	
2.987748	2.571419	1.536957	1.034462	0.012250	0.756402	73.640000	0.755302	73.790000	
3.019114	2.541179	1.535938	1.005242	0.012583	0.724954	75.340000	0.728133	75.240000	
3.000169	2.483847	1.532246	0.951600	0.012302	0.688703	77.080000	0.690412	76.840000	
3.012146	2.441459	1.531403	0.910055	0.012409	0.669278	77.560000	0.675131	77.360000	
3.059432	2.441287	1.531652	0.909635	0.012365	0.631664	79.120000	0.636276	78.800000	
3.084433	2.401544	1.530481	0.871063	0.012648	0.619644	79.560000	0.622036	79.430000	
3.122775	2.400220	1.530857	0.869363	0.012454	0.594668	80.180000	0.598681	80.390000	
3.125084	2.357528	1.528118	0.829410	0.012385	0.569686	80.660000	0.578866	80.640000	
3.188569	2.362594	1.528712	0.833882	0.012520	0.561255	81.360000	0.571191	80.970000	
3.185812	2.325218	1.527187	0.798031	0.012295	0.554037	81.680000	0.559703	81.330000	
3.312401	2.368620	1.528505	0.840115	0.012753	0.541613	82.020000	0.550763	81.900000	
3.351961	2.355388	1.528090	0.827298	0.012775	0.537800	82.540000	0.545374	81.960000	
