Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.393580	3.393197	1.230142	2.163056	0.004613	2.267570	15.000000	2.266457	15.240000	
3.173442	3.171827	1.221326	1.950501	0.007016	2.127511	21.920000	2.124325	22.970000	
2.980144	2.976667	1.218656	1.758011	0.009224	1.969970	28.220000	1.958568	28.760000	
2.852914	2.847489	1.217265	1.630224	0.010325	1.772152	37.860000	1.765266	38.490000	
2.760614	2.753606	1.215549	1.538056	0.010387	1.662964	43.940000	1.667570	44.020000	
2.744771	2.736525	1.215171	1.521354	0.010002	1.627523	46.400000	1.638194	46.050000	
2.739408	2.729710	1.215243	1.514467	0.009954	1.602844	47.760000	1.616660	46.990000	
2.722444	2.711088	1.215095	1.495993	0.010107	1.592367	48.000000	1.606104	47.060000	
2.714502	2.701993	1.215586	1.486407	0.009805	1.581788	47.440000	1.596447	47.850000	
2.680592	2.666692	1.214216	1.452476	0.009751	1.590990	47.980000	1.601930	47.580000	
2.684046	2.668432	1.214659	1.453773	0.009913	1.575041	48.440000	1.579625	48.680000	
2.681680	2.664533	1.214276	1.450257	0.009943	1.560787	48.680000	1.567165	49.020000	
2.673023	2.654451	1.214264	1.440188	0.009907	1.558160	49.500000	1.560116	49.930000	
2.683698	2.662934	1.213697	1.449237	0.010255	1.547401	49.240000	1.546966	50.340000	
2.676691	2.654565	1.212770	1.441796	0.010170	1.541461	49.700000	1.537259	50.670000	
2.663481	2.639544	1.212899	1.426646	0.010293	1.528262	50.060000	1.528827	50.870000	
2.672176	2.645572	1.212778	1.432794	0.010747	1.523277	50.600000	1.521911	50.960000	
2.651520	2.623216	1.211591	1.411625	0.010783	1.513739	51.080000	1.513994	51.280000	
2.656699	2.626765	1.210839	1.415926	0.010784	1.502371	51.560000	1.496764	51.770000	
2.654533	2.622489	1.210472	1.412017	0.010953	1.489979	52.380000	1.483407	52.380000	
