Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.781745	3.772245	1.583677	2.188568	0.004055	2.280030	12.120000	2.279196	12.010000	
3.642717	3.598751	1.578563	2.020189	0.006718	2.220705	20.280000	2.215224	20.660000	
3.564090	3.471179	1.574434	1.896745	0.008591	2.091309	22.820000	2.082972	23.440000	
3.493780	3.346285	1.572132	1.774153	0.009780	1.859725	32.820000	1.848995	32.880000	
3.490410	3.285446	1.568499	1.716947	0.010589	1.755950	38.400000	1.731036	39.210000	
3.499632	3.249223	1.567281	1.681942	0.010578	1.696893	41.840000	1.663699	42.650000	
3.498360	3.199770	1.564986	1.634784	0.010682	1.667109	44.140000	1.627445	44.670000	
3.543701	3.199164	1.563331	1.635833	0.010685	1.637144	45.240000	1.601954	46.240000	
3.581535	3.190233	1.563571	1.626662	0.010708	1.624490	46.260000	1.586050	47.740000	
3.623352	3.190289	1.562436	1.627853	0.010599	1.624554	47.020000	1.587175	48.170000	
3.666529	3.172477	1.562419	1.610058	0.010945	1.605437	48.400000	1.577875	49.100000	
3.706668	3.178466	1.561732	1.616734	0.010683	1.623531	48.680000	1.589204	49.210000	
3.780411	3.202196	1.562164	1.640032	0.010755	1.607313	50.100000	1.580911	50.100000	
3.793013	3.171686	1.562107	1.609579	0.010700	1.599126	51.400000	1.562627	50.770000	
3.841041	3.169501	1.561756	1.607744	0.010775	1.579758	52.320000	1.545158	51.990000	
3.887864	3.173381	1.560913	1.612468	0.010722	1.543074	53.620000	1.512048	53.300000	
3.940444	3.174842	1.561345	1.613497	0.010790	1.552843	53.840000	1.526655	53.590000	
4.002932	3.189323	1.561608	1.627715	0.010810	1.537072	54.300000	1.517552	53.800000	
4.027212	3.172318	1.560962	1.611356	0.010748	1.550848	54.900000	1.529631	54.830000	
4.032919	3.148229	1.559062	1.589166	0.010554	1.557419	55.000000	1.528159	55.270000	
