Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.406099	3.405211	1.569682	1.835530	0.005223	2.268943	15.920000	2.266859	16.600000	
2.931226	2.927735	1.540935	1.386800	0.007724	2.030388	29.240000	2.025098	29.680000	
2.696274	2.689822	1.526091	1.163730	0.008607	1.295134	56.480000	1.288234	56.060000	
2.532535	2.522906	1.513765	1.009141	0.009138	0.931644	68.060000	0.924316	67.750000	
2.357622	2.345279	1.498682	0.846597	0.009164	0.823491	72.020000	0.816197	71.530000	
2.245950	2.229821	1.488264	0.741557	0.009766	0.769130	73.240000	0.767334	74.080000	
2.129862	2.110714	1.475091	0.635623	0.009807	0.749125	75.420000	0.751174	75.650000	
2.062522	2.039373	1.468154	0.571219	0.010277	0.735298	76.420000	0.732406	76.920000	
2.025142	1.998508	1.462758	0.535749	0.010450	0.723185	77.160000	0.723318	77.870000	
1.971854	1.942908	1.455213	0.487695	0.010160	0.722659	77.800000	0.717870	78.270000	
1.945127	1.912804	1.448683	0.464121	0.010263	0.720656	78.660000	0.721574	78.530000	
1.937413	1.901501	1.449172	0.452328	0.010406	0.724978	78.440000	0.722102	78.920000	
1.924855	1.886341	1.448484	0.437856	0.010272	0.717567	79.040000	0.722358	79.210000	
1.934786	1.892573	1.449515	0.443058	0.010428	0.692405	79.600000	0.694576	80.050000	
1.932378	1.887158	1.448407	0.438751	0.010391	0.677470	79.940000	0.675489	80.440000	
1.891122	1.845143	1.442434	0.402709	0.009892	0.674796	79.840000	0.673051	80.540000	
1.887717	1.837656	1.439488	0.398169	0.010113	0.688289	79.840000	0.685924	80.590000	
1.852968	1.802891	1.430408	0.372482	0.009542	0.695744	80.020000	0.695440	80.900000	
1.903122	1.847260	1.442251	0.405009	0.010068	0.661477	80.360000	0.663085	81.140000	
1.901000	1.841469	1.441433	0.400036	0.010175	0.652842	80.480000	0.645045	81.270000	
