Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.723135	3.710778	1.585083	2.125695	0.004879	2.265207	10.940000	2.263390	11.250000	
3.447353	3.384387	1.573459	1.810928	0.009269	2.083563	21.480000	2.080352	21.720000	
3.345014	3.226010	1.568957	1.657053	0.010675	1.804689	36.660000	1.798248	37.860000	
3.300579	3.125084	1.563975	1.561109	0.011267	1.612707	44.480000	1.608562	45.390000	
3.293323	3.064893	1.560422	1.504471	0.011410	1.513180	49.360000	1.509658	49.360000	
3.317818	3.044289	1.558465	1.485824	0.011178	1.443962	52.420000	1.435363	52.890000	
3.388923	3.058791	1.558250	1.500541	0.011417	1.403501	54.440000	1.400110	54.970000	
3.407585	3.027695	1.557164	1.470531	0.011389	1.382559	56.440000	1.380765	56.720000	
3.451931	3.023545	1.556985	1.466559	0.011329	1.365944	57.480000	1.357659	57.850000	
3.471094	3.001523	1.555763	1.445760	0.011106	1.349399	58.420000	1.338015	58.530000	
3.540206	3.011335	1.557482	1.453853	0.011319	1.330273	59.280000	1.325708	59.650000	
3.588491	3.017958	1.557549	1.460408	0.011150	1.332755	59.960000	1.330563	60.190000	
3.620085	3.007414	1.556900	1.450514	0.011014	1.293124	61.440000	1.294477	61.100000	
3.699628	3.014901	1.556247	1.458654	0.011403	1.279479	61.960000	1.281430	61.760000	
3.744143	3.028862	1.556989	1.471872	0.011082	1.271898	61.960000	1.267291	62.400000	
3.765521	3.011888	1.556449	1.455439	0.010925	1.256233	63.100000	1.254624	62.960000	
3.852510	3.023523	1.557397	1.466126	0.011290	1.219645	64.020000	1.218612	64.010000	
3.857601	3.002075	1.557435	1.444640	0.010987	1.213462	64.640000	1.210438	64.620000	
3.915933	3.015080	1.557268	1.457812	0.010937	1.197016	65.220000	1.193606	65.250000	
3.940241	3.025094	1.558520	1.466574	0.010545	1.189796	65.120000	1.188880	65.360000	
