Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.537449	3.524066	1.569563	1.954503	0.005557	2.218606	20.900000	2.215759	20.910000	
3.279825	3.222466	1.549780	1.672686	0.008574	2.040534	26.540000	2.030378	26.480000	
3.090508	2.977171	1.536610	1.440561	0.010287	1.743019	38.540000	1.724601	38.670000	
2.997412	2.821240	1.524468	1.296771	0.011437	1.272750	56.080000	1.253053	56.120000	
2.922933	2.688799	1.517564	1.171235	0.011821	0.973720	66.080000	0.960043	66.220000	
2.862858	2.569541	1.509301	1.060240	0.012116	0.857269	69.700000	0.845287	69.950000	
2.831117	2.479477	1.502080	0.977398	0.012303	0.755147	73.660000	0.751612	73.750000	
2.811156	2.391946	1.496662	0.895284	0.012710	0.695270	76.340000	0.696696	76.290000	
2.823222	2.348957	1.495301	0.853655	0.012677	0.655045	77.760000	0.660161	77.910000	
2.825835	2.294068	1.492763	0.801305	0.012727	0.602917	79.580000	0.610577	79.580000	
2.855933	2.268952	1.490742	0.778210	0.012709	0.578386	80.160000	0.577229	80.960000	
2.845489	2.217934	1.486908	0.731027	0.012402	0.558343	81.200000	0.553133	81.770000	
2.884011	2.198851	1.487077	0.711775	0.012456	0.538543	82.280000	0.532996	82.520000	
2.929588	2.181003	1.485946	0.695056	0.012602	0.527328	82.780000	0.523482	82.830000	
2.982583	2.176786	1.486720	0.690065	0.012633	0.519132	83.040000	0.520204	83.140000	
2.969238	2.134795	1.481502	0.653293	0.012231	0.499520	83.420000	0.502316	83.600000	
3.061352	2.152205	1.483641	0.668564	0.012522	0.491805	84.020000	0.495420	83.860000	
3.093736	2.133805	1.480369	0.653436	0.012472	0.489046	84.200000	0.490715	83.870000	
3.165359	2.151560	1.479307	0.672253	0.012463	0.476519	84.280000	0.473434	84.470000	
3.174578	2.128814	1.475756	0.653058	0.012186	0.482017	84.420000	0.486557	84.210000	
