Train Loss	Train Loss X	Train Loss X_nll	Train Loss X_ce	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.540266	3.528767	1.504975	2.023792	0.005954	2.508298	10.160000	2.505558	10.250000	
3.239363	3.192767	1.420652	1.772116	0.008594	2.670064	12.900000	2.662383	13.180000	
3.006781	2.913891	1.343631	1.570259	0.010441	2.001902	24.960000	1.984071	25.300000	
2.874201	2.732867	1.288830	1.444037	0.011349	1.268267	55.940000	1.259103	55.240000	
2.776490	2.586754	1.236196	1.350559	0.011869	1.040192	64.320000	1.039655	62.970000	
2.676932	2.440738	1.188831	1.251907	0.012085	0.921995	67.680000	0.924030	67.590000	
2.624922	2.329137	1.153239	1.175898	0.012814	0.845327	70.520000	0.842210	70.420000	
2.618362	2.273028	1.137293	1.135735	0.012985	0.822845	71.860000	0.817454	72.370000	
2.585359	2.180582	1.104115	1.076467	0.013414	0.775464	73.660000	0.762812	74.280000	
2.599416	2.141894	1.091766	1.050127	0.013574	0.747519	75.080000	0.738626	75.680000	
2.628913	2.092716	1.081323	1.011393	0.014388	0.736616	75.860000	0.729160	75.950000	
2.656123	2.078914	1.080046	0.998868	0.014140	0.720590	76.580000	0.714462	76.840000	
2.626291	2.003309	1.050693	0.952616	0.014040	0.695983	78.020000	0.690141	77.600000	
2.668702	1.993009	1.051585	0.941424	0.014102	0.675502	79.100000	0.666333	78.760000	
2.604583	1.915866	1.010227	0.905639	0.013375	0.671519	78.860000	0.656976	79.400000	
2.680217	1.906209	1.031497	0.874711	0.014072	0.688416	78.760000	0.681092	78.850000	
2.726552	1.902953	1.033805	0.869148	0.014064	0.652188	80.060000	0.634961	80.030000	
2.683743	1.842395	1.005260	0.837135	0.013541	0.648197	80.380000	0.634794	80.210000	
2.739264	1.842602	1.011866	0.830736	0.013655	0.653691	80.260000	0.639275	80.120000	
2.731767	1.803812	0.996520	0.807292	0.013406	0.612466	81.280000	0.604221	80.960000	
